2016-01-01 04:20:00,3.1802296280768839*10^-02
2016-01-01 04:24:00,0.0543610090642985960
2016-01-01 04:28:00,0.8287217
2016-01-01 04:32:00,9*10^-01
2016-01-01 04:36:00,0.117897168
2016-01-01 04:40:00,6.057748*10^-01
2016-01-01 04:44:00,1
2016-01-01 04:48:00,0.380609866036386
2016-01-01 04:52:00,6.20167*10^-01
2016-01-01 04:56:00,0.43283757
2016-01-01 05:00:00,1.153659141*10^+00
2016-01-01 05:04:00,7.565487287736258*10^-01
2016-01-01 05:08:00,0.36884
2016-01-01 05:12:00,0.891763412064
2016-01-01 05:16:00,0.6468043
2016-01-01 05:20:00,0.433767004
2016-01-01 05:24:00,9.1*10^-01
2016-01-01 05:28:00,2.390568390*10^-01
2016-01-01 05:32:00,0.1205130469615166
2016-01-01 05:36:00,0.5583210851
2016-01-01 05:40:00,5.0161321634*10^-01
2016-01-01 05:44:00,7.639743193816*10^-01
2016-01-01 05:48:00,0.439332862775462130
2016-01-01 05:52:00,0.4863864330977138
2016-01-01 05:56:00,3.6228198146554*10^-01
2016-01-01 06:00:00,0.072996025
2016-01-01 06:04:00,0.68857
2016-01-01 06:08:00,5.52323548380*10^-02
2016-01-01 06:12:00,0.821230166229061
2016-01-01 06:16:00,0.003106168473
2016-01-01 06:20:00,0.352
2016-01-01 06:24:00,1.66318*10^-01
2016-01-01 06:28:00,1.12965631984623927
2016-01-01 06:32:00,0.53659628
2016-01-01 06:36:00,9.15638558062*10^-01
2016-01-01 06:40:00,0.064417
2016-01-01 06:44:00,4.006745060909*10^-01
2016-01-01 06:48:00,0.21347842711
2016-01-01 06:52:00,1.05858595271528966*10^+00
2016-01-01 06:56:00,8.23*10^-01
2016-01-01 07:00:00,0.76363170685416
2016-01-01 07:04:00,0.35502113381169
2016-01-01 07:08:00,7.34*10^-01
2016-01-01 07:12:00,9.479273607*10^-01
2016-01-01 07:16:00,1.108*10^+00
2016-01-01 07:20:00,0.89732481
2016-01-01 07:24:00,2.25*10^-01
2016-01-01 07:28:00,0.101
2016-01-01 07:32:00,4.843*10^-02
2016-001-000001 000007:0000036:00,0.00000000000000
2016-01-01 07:40:00,0.7
2016-01-01 07:44:00,7.243550205250992580*10^-01
2016-01-01 07:48:00,0.777
2016-01-01 07:52:00,2.33187193*10^-01
2016-01-01 07:56:00,0.60311504
2016-01-01 08:00:00,0.445876640847827
2016-01-01 08:04:00,0.98000385
2016-01-01 08:08:00,1.3402*10^-02
2016-01-01 08:12:00,4.31941849753*10^-01
2016-01-01 08:16:00,0.484989
2016-01-01 08:20:00,0.2506
2016-01-01 08:24:00,3.35206918*10^-01
2016-01-01 08:28:00,1.1556715361567548861*10^+00
2016-01-01 08:32:00,0.6861212100303364370
2016-01-01 08:36:00,8.64860268339915361*10^-01
2016-01-01 08:40:00,1.168128
2016-01-01 08:44:00,1.1405
2016-01-01 08:48:00,1.02358513000588158
2016-01-01 08:52:00,2.013624849736*10^-01
2016-01-01 08:56:00,0.3593529678691890
2016-01-01 09:00:00,2.6423*10^-01
2016-01-01 09:04:00,1.06*10^+00
2016-01-01 09:08:00,1.14*10^+00
2016-01-01 09:12:00,1.544488505248207688*10^-01
2016-01-01 09:16:00,2.231*10^-01
2016-01-01 09:20:00,1.1229091018079356*10^+00
2016-01-01 09:24:00,0.83536799886980
2016-01-01 09:28:00,9.4580021693641325*10^-01
2016-01-01 09:32:00,0.8514386581
2016-01-01 09:36:00,0.851911269525025
2016-01-01 09:40:00,8.5644253364598510*10^-01
2016-01-01 09:44:00,0.773179413738
2016-01-01 09:48:00,0.8851359267184212
2016-01-01 09:52:00,8.39368350*10^-01
2016-01-01 09:56:00,0.9221255839439694846
2016-01-01 10:00:00,4.3*10^-01
2016-01-01 10:04:00,9.08823429285*10^-01
2016-01-01 10:08:00,4.533664820964292130*10^-01
2016-01-01 10:12:00,8.1797659807744271809*10^-01
2016-01-01 10:16:00,0.42
2016-01-01 10:20:00,1.15395193507613247
2016-01-01 10:24:00,9.9435416469087559*10^-02
2016-01-01 10:28:00,3.25523*10^-02
2016-01-01 10:32:00,0.5931189875086
2016-01-01 10:36:00,2.8793772286173779928*10^-01
2016-01-01 10:40:00,0.2
2016-01-01 10:44:00,0.49843144756669
2016-01-01 10:48:00,0.170
2016-01-01 10:52:00,0.66105362431195269
2016-01-01 10:56:00,5.5*10^-01
2016-01-01 11:00:00,1
2016-01-01 11:04:00,9.186583286704*10^-01
2016-01-01 11:08:00,9.40757*10^-01
2016-01-01 11:12:00,3.291966320617*10^-02
2016-01-01 11:16:00,1.0
2016-01-01 11:20:00,0.1686760
2016-01-01 11:24:00,9.4210964820446*10^-01
2016-01-01 11:28:00,0.22079551901
2016-01-01 11:32:00,2.785*10^-01
2016-01-01 11:36:00,4.7091318055564218570*10^-01
2016-01-01 11:40:00,9.2*10^-01
2016-01-01 11:44:00,1.13486220759
2016-01-01 11:48:00,5.097*10^-01
2016-01-01 11:52:00,1.164816989920
2016-01-01 11:56:00,1.027*10^+00
2016-01-01 12:00:00,0.20863742484
2016-01-01 12:04:00,1.194435277951152674
2016-01-01 12:08:00,0.426880101686
2016-01-01 12:12:00,1.130393434469771252*10^+00
2016-01-01 12:16:00,0.30405811588469
2016-01-01 12:20:00,0.5361270
2016-01-01 12:24:00,0.8045597638956
2016-01-01 12:28:00,1.07287358170043379
2016-01-01 12:32:00,0.9059
2016-01-01 12:36:00,8.725939*10^-01
2016-01-01 12:40:00,0.608647123635117
2016-01-01 12:44:00,1.084960841520205665*10^+00
2016-01-01 12:48:00,0.64340450
2016-01-01 12:52:00,0.9109908542181323
2016-01-01 12:56:00,7.984881848089807610*10^-01
2016-01-01 13:00:00,9.1*10^-01
2016-01-01 13:04:00,7.5372706500521*10^-01
2016-01-01 13:08:00,1.2
2016-01-01 13:12:00,1*10^+00
2016-01-01 13:16:00,4.6369183066472963173*10^-01
2016-01-01 13:20:00,0.636480891070
2016-01-01 13:24:00,3.808282*10^-01
2016-01-01 13:28:00,6.86283*10^-01
2016-01-01 13:32:00,0.596512175815418
2016-01-01 13:36:00,0.37298
2016-01-01 13:40:00,0.49377260417387475
2016-01-01 13:44:00,0.91811791608
2016-01-01 13:48:00,0
2016-01-01 13:52:00,8.880542847*10^-01
2016-01-01 13:56:00,5.2570563076329679397*10^-01
2016-01-01 14:00:00,0.6
2016-01-01 14:04:00,7.3*10^-01
2016-01-01 14:08:00,1.09660792792989303*10^+00
2016-01-01 14:12:00,1.27098198108*10^-01
2016-01-01 14:16:00,0.03258339
2016-01-01 14:20:00,5.149*10^-01
2016-01-01 14:24:00,2.939509136108453*10^-01
2016-01-01 14:28:00,1.61316469014304*10^-01
2016-01-01 14:32:00,2.514*10^-01
2016-01-01 14:36:00,2.85485427214524*10^-01
2016-01-01 14:40:00,0.236477235628514
2016-01-01 14:44:00,3.851397862588706311*10^-01
2016-01-01 14:48:00,8.28043852201*10^-01
2016-01-01 14:122:00,0.000000
2016-01-01 14:56:00,0
2016-01-01 15:00:00,0.21844869061301
2016-01-01 15:04:00,0.96210656248131143
2016-01-01 15:08:00,1.1097
2016-01-01 15:12:00,0.052544075647622
2016-01-01 15:16:00,1
2016-01-01 15:20:00,0.9
2016-01-01 15:24:00,5.47*10^-02
2016-01-01 15:28:00,0.473317978751528
2016-01-01 15:32:00,1*10^+00
2016-01-01 15:36:00,0.36063301245
2016-01-01 15:40:00,0.9
2016-01-01 15:44:00,6.93089558879421*10^-01
2016-01-01 15:48:00,0.1484
2016-01-01 15:52:00,9.89123888960631636*10^-01
2016-01-01 15:56:00,9.56216*10^-01
2016-01-01 16:00:00,0.01517913156
2016-01-01 16:04:00,1.053766133754405
2016-01-01 16:08:00,4.288426455245*10^-01
2016-01-01 16:12:00,0.20463921064727
2016-01-01 16:16:00,3.789915*10^-01
2016-01-01 16:20:00,1.03341795514963
2016-01-01 16:24:00,0.6282188111
2016-01-01 16:28:00,4.79643734581602643*10^-01
2016-01-01 16:32:00,0.62065
2016-01-01 16:36:00,0.0064961555
2016-01-01 16:40:00,0.9896747
2016-01-01 16:44:00,4.275*10^-01
2016-01-01 16:48:00,0.931813178086566
2016-01-01 16:52:00,1
2016-01-01 16:56:00,0
2016-01-01 17:00:00,0.91679429455
2016-01-01 17:04:00,0.03085
2016-01-01 17:08:00,4.3098199387592362*10^-01
2016-01-01 17:12:00,0.2965369073192
2016-01-01 17:16:00,3.53100638628518*10^-01
2016-01-01 17:20:00,7.7042869942748*10^-01
2016-01-01 17:24:00,0.66153470923264257
2016-01-01 17:28:00,0.0
2016-01-01 17:32:00,8.336015954770155*10^-01
2016-01-01 17:36:00,4.39252*10^-02
2016-01-01 17:40:00,7.8384429029368*10^-01
2016-01-01 17:44:00,1.05265783*10^+00
2016-01-01 17:48:00,0.56362210
2016-01-01 17:52:00,9.2*10^-01
2016-01-01 17:56:00,7.05752133534174431*10^-01
2016-01-01 18:00:00,0.465789891
2016-01-01 18:04:00,9.81671838919*10^-01
2016-01-01 18:08:00,8.572221517829328*10^-01
2016-01-01 18:12:00,0.458
2016-01-01 18:16:00,1.14051926859679*10^+00
2016-01-01 18:20:00,3.00538502774*10^-03
2016-01-01 18:24:00,4.9622911088924349*10^-01
2016-01-01 18:28:00,0.88372
2016-01-01 18:32:00,0.8408811733317
2016-01-01 18:36:00,0.774446889373681890
2016-01-01 18:40:00,3.83*10^-01
2016-01-01 18:44:00,1.17318393
2016-01-01 18:48:00,0.24539
2016-01-01 18:52:00,0.4691780461
2016-01-01 18:56:00,8.157129108978960*10^-01
2016-01-01 19:00:00,6.29159952*10^-01
2016-01-01 19:04:00,1.0
2016-01-01 19:08:00,0.7739817
2016-01-01 19:12:00,1.1582265201761510198*10^+00
2016-01-01 19:16:00,1.80298529276763*10^-01
2016-01-01 19:20:00,1.1429566740724055318
2016-01-01 19:24:00,0.9464316877
2016-01-01 19:28:00,1.6580*10^-01
2016-01-01 19:32:00,0.4589215376
2016-01-01 19:36:00,7.1025299928628504720*10^-01
2016-01-01 19:40:00,1.197388*10^+00
2016-01-01 19:44:00,1.049
2016-01-01 19:48:00,2.938534471643406421*10^-01
2016-01-01 19:52:00,0.967
2016-01-01 19:56:00,0.352824412450578
2016-01-01 20:00:00,1.0769883267008644
2016-01-01 20:04:00,6.708224826822*10^-01
2016-01-01 20:08:00,0.86487
2016-01-01 20:12:00,1.12460*10^+00
2016-01-01 20:16:00,1.7667203181268276*10^-01
2016-01-01 20:20:00,0.118516
2016-01-01 20:24:00,0.3754
2016-01-01 20:28:00,3.038*10^-01
2016-01-01 20:32:00,2.385831*10^-01
2016-01-01 20:36:00,3.79494*10^-03
2016-01-01 20:40:00,7.29753736187589*10^-01
2016-01-01 20:44:00,1.122
2016-01-01 20:48:00,0.958737528584
2016-01-01 20:52:00,1.007342232115260305*10^+00
2016-01-01 20:56:00,1.50*10^-01
2016-01-01 21:00:00,1.17302
2016-01-01 21:04:00,1.05042123470941
2016-01-01 21:08:00,0.16
2016-01-01 21:12:00,1.07685*10^+00
2016-01-01 21:16:00,0.89232
2016-01-01 21:20:00,0.39404699839374380
2016-01-01 21:24:00,1.1889361230604985
2016-01-01 21:28:00,4.97867206902*10^-01
2016-01-01 21:32:00,0.986
2016-01-01 21:36:00,1.0865839579546*10^+00
2016-01-01 91:40:00,2.7190664*10^-01
2016-01-01 21:44:00,1.08261931998777161
2016-01-01 21:48:00,2.016*10^-01
2016-01-01 21:52:00,1.1543347818564318
2016-01-01 21:56:00,0.605245138
2016-01-01 22:00:00,1.04056
2016-01-01 22:04:00,7.356396265028*10^-01
2016-01-01 22:08:00,2.3792*10^-01
2016-01-01 22:12:00,7.749006*10^-01
2016-01-01 22:16:00,0.7482792235670
2016-01-01 22:20:00,0
2016-01-01 22:24:00,0.759992494042959
2016-01-01 22:28:00,1.0744837106552365125
2016-01-01 22:32:00,7.147318*10^-01
2016-01-01 22:36:00,0.1159020821172287996
2016-01-01 22:40:00,0.44753
2016-01-01 22:44:00,2.305598*10^-01
2016-01-01 22:48:00,3.485038112609*10^-01
2016-01-01 22:52:00,0.3900644041551578
2016-01-01 22:56:00,9.927789983*10^-02
2016-01-01 23:00:00,1.653660*10^-01
2016-01-01 23:04:00,0.9182519561230447
2016-01-01 23:08:00,0.53506
2016-01-01 23:12:00,0.81355525702869302
2016-01-01 23:16:00,0.22761762823
2016-01-01 23:20:00,7.790273*10^-01
2016-01-01 23:24:00,4.78414730205394*10^-01
2016-01-01 23:28:00,0.1
2016-01-01 23:32:00,5.626*10^-02
2016-001-000001 0000023:0000000036:00,1.0821633707183242*10^+00
2016-01-01 23:40:00,0.914012
2016-01-01 23:44:00,1.045964
2016-01-01 23:48:00,2.595043308379*10^-01
2016-01-01 23:52:00,0.9599956
2016-01-01 23:56:00,0.950
2016-01-02 00:00:00,9.8577*10^-01
2016-01-02 00:04:00,3.46500921969535247*10^-01
2016-01-02 00:08:00,0.655
2016-01-02 00:12:00,0.30377710140486108
2016-01-02 00:16:00,1.04*10^+00
2016-01-02 00:20:00,0.058384585780270677
2016-01-02 00:24:00,0
2016-01-02 00:28:00,9.36243399*10^-01
2016-01-02 00:32:00,0.821319
2016-01-02 00:36:00,6.952344951663327333*10^-01
2016-01-02 00:40:00,0.11574
2016-01-02 00:44:00,2.776103*10^-01
2016-01-02 00:48:00,0.945333187908555
2016-01-02 00:52:00,8.2353771143758*10^-02
2016-01-02 00:56:00,5.523964581*10^-01
2016-01-02 01:00:00,2.4358286999332851019*10^-01
2016-01-02 01:04:00,6.92524870621284871*10^-01
2016-01-02 01:08:00,0.734841919
2016-01-02 01:12:00,2.106754505*10^-01
2016-01-02 01:16:00,1.853908159702042*10^-01
2016-01-02 01:20:00,7.417859095808984*10^-01
2016-01-02 01:24:00,0.8
2016-01-02 01:28:00,8.8479444519*10^-01
2016-01-02 01:32:00,1.855*10^-01
2016-01-02 01:36:00,0.75888822356187191
2016-01-02 01:40:00,1.19484911319*10^+00
2016-01-02 01:44:00,0.0149479234660733137
2016-01-02 01:48:00,0.5036
2016-01-02 01:52:00,0.647
2016-01-02 01:56:00,0.16870807715165806
2016-01-02 02:00:00,0.00177065805
2016-01-02 02:04:00,1.183188*10^+00
2016-01-02 02:08:00,1.0906
2016-01-02 02:12:00,2.0112471050*10^-01
2016-01-02 02:16:00,0.76441731861
2016-01-02 02:20:00,0.117447438518
2016-01-02 02:24:00,9.7308*10^-01
2016-01-02 02:28:00,8.48796888463570154*10^-01
2016-01-02 02:32:00,0.5772594761929
2016-01-02 02:36:00,9.2101283041807*10^-01
2016-01-02 02:40:00,0.37269667162
2016-01-02 02:44:00,0.2
2016-01-02 02:48:00,1.12
2016-01-02 02:52:00,2.8713580048044019116*10^-02
2016-01-02 02:56:00,0.49806269
2016-01-02 03:00:00,9.066906534632159*10^-01
2016-01-02 03:04:00,2.642113813*10^-01
2016-01-02 03:08:00,0.3207317620146702408
2016-01-02 03:12:00,9.48104*10^-01
2016-01-02 03:16:00,0.77667196391927
2016-01-02 03:20:00,0.291761892
2016-01-02 03:24:00,2.6241537363380912362*10^-01
2016-01-02 03:28:00,7.373040*10^-01
2016-01-02 03:32:00,1.01938455543452156*10^+00
2016-01-02 03:36:00,0.238
2016-01-02 03:40:00,0.1
2016-01-02 03:44:00,0.253633090971798
2016-01-02 03:48:00,4.816*10^-01
2016-01-02 03:52:00,9.984*10^-01
2016-01-02 03:56:00,1.142508924539437976
2016-01-02 04:00:00,8*10^-01
2016-01-02 04:04:00,2.787798454420548*10^-01
2016-01-02 04:08:00,1.125203669036368
2016-01-02 04:12:00,0.7
2016-01-02 04:16:00,2.3419720*10^-01
2016-01-02 04:20:00,1
2016-01-02 04:24:00,2.979747127266*10^-01
2016-01-02 04:28:00,6.65362*10^-01
2016-01-02 04:32:00,7.22734236*10^-01
2016-01-02 04:36:00,1.18444686400911*10^+00
2016-01-02 04:40:00,1.1072287251741
2016-01-02 04:44:00,0.665602691036463967
2016-01-02 04:48:00,2.49121838*10^-01
2016-01-02 04:52:00,9.676353781*10^-01
2016-01-02 04:56:00,0.60339355068
2016-01-02 05:00:00,1.1890851365351516
2016-01-02 05:04:00,9.6945*10^-01
2016-01-02 05:08:00,0.2847124793961236522
2016-01-02 05:12:00,0.0510663
2016-01-02 05:16:00,8.12300471035904*10^-01
2016-01-02 05:20:00,0.12730979
2016-01-02 05:24:00,0.2
2016-01-02 05:28:00,0.297
2016-01-02 05:32:00,0.2722
2016-01-02 05:36:00,0.3962466327456043
2016-01-02 05:40:00,7.785364394907544*10^-01
2016-01-02 05:44:00,0.833367760494988286
2016-01-02 05:48:00,3.2488*10^-01
2016-01-02 05:52:00,0.5139844282129707
2016-01-02 05:56:00,5.184278108731041890*10^-01
2016-01-02 06:00:00,3.001104529*10^-01
2016-01-02 06:04:00,3.347180286*10^-01
2016-01-02 06:08:00,1.160151731576841261*10^+00
2016-01-02 06:12:00,6.31269899863409756*10^-01
2016-01-02 06:16:00,0.9115
2016-01-02 06:20:00,7.35*10^-01
2016-01-02 06:24:00,1.139
2016-01-02 06:28:00,0.279840129372
2016-01-02 06:32:00,5.852173*10^-02
2016-01-02 06:36:00,8.2820621*10^-01
2016-01-02 06:40:00,0.0023879880096707
2016-01-02 06:44:00,1.19234609306*10^+00
2016-01-02 06:48:00,6.17819014479*10^-01
2016-01-02 06:52:00,6.9*10^-02
2016-01-02 06:56:00,0.382
2016-01-02 07:00:00,0.612524169596
2016-01-02 07:04:00,1
2016-01-02 07:08:00,4.4*10^-01
2016-01-02 07:12:00,0.9382551300
2016-01-02 07:16:00,3.62*10^-01
2016-01-02 07:20:00,1.10597*10^-01
2016-01-02 07:24:00,9.70186744*10^-01
2016-01-02 07:28:00,6.7285448009*10^-01
2016-01-02 07:32:00,1.1424*10^-01
2016-01-02 07:36:00,0.832674409464316
2016-01-02 07:40:00,0.6
2016-01-02 07:44:00,1.088*10^+00
2016-01-02 07:48:00,7.639842893760578901*10^-02
2016-01-02 07:52:00,0.2272735042
2016-01-02 07:56:00,9.55422754*10^-01
2016-01-02 08:00:00,1.15084625
2016-01-02 08:04:00,6.0407200874950362*10^-01
2016-01-02 08:08:00,0.5928437224555963558
2016-01-02 08:12:00,0.59502028813354
2016-01-02 08:16:00,0.249944639
2016-01-02 08:20:00,1.149681558250301*10^+00
2016-01-02 08:24:00,7.219609444598*10^-01
2016-01-02 08:28:00,9.9*10^-01
2016-01-02 08:32:00,8.4*10^-01
2016-01-02 08:36:00,0.39385981
2016-01-02 08:40:00,0.23484
2016-01-02 08:44:00,1.05263403
2016-01-02 08:48:00,2.7915179184*10^-01
2016-01-02 08:52:00,2.94552772815597*10^-01
2016-01-02 08:56:00,1.0093720032877158*10^+00
2016-01-02 09:00:00,0.062856
2016-01-02 09:04:00,0.0798
2016-01-02 09:08:00,1.034630542171481427
2016-01-02 09:12:00,4.8574*10^-01
2016-01-02 09:16:00,0.9984033654
2016-01-02 09:20:00,0.3882905
2016-01-02 09:24:00,0.1508
2016-01-02 09:28:00,0.3684495154621
2016-01-02 09:32:00,1.016646607879850395*10^+00
2016-01-02 09:36:00,0.092281794
2016-01-02 09:40:00,3.4808288884725563372*10^-01
2016-01-02 09:44:00,9.063930970180746893*10^-01
2016-01-02 09:48:00,0.991247289344318
2016-01-02 09:52:00,6.42818503*10^-02
2016-01-02 09:56:00,9.8*10^-01
2016-01-02 10:00:00,0.503208
2016-01-02 10:04:00,5.73*10^-01
2016-01-02 10:08:00,0.8289571466059225
2016-01-02 10:12:00,0
2016-01-02 10:16:00,3.99*10^-03
2016-01-02 10:20:00,0.19
2016-01-02 10:24:00,1.0188967426395494353
2016-01-02 10:28:00,0.209
2016-01-02 10:32:00,4.757600636*10^-01
2016-01-02 10:36:00,0.074102
2016-01-02 10:40:00,9.251220719*10^-01
2016-01-02 10:44:00,0.23954000149
2016-01-02 10:48:00,8.21981773721977005*10^-01
2016-01-02 10:52:00,1.1762940550113
2016-01-02 10:56:00,0.7753803886359
2016-01-02 11:00:00,0.21
2016-01-02 11:04:00,0.23737680718
2016-01-02 11:08:00,9.934*10^-01
2016-01-02 11:12:00,3.12901049998*10^-01
2016-01-02 11:16:00,1.006695128514755178
2016-01-02 11:20:00,1.1064915
2016-01-02 11:24:00,0.8307784
2016-01-02 11:28:00,6.71959782332163108*10^-02
2016-01-02 11:32:00,0.1973671407426555
2016-01-02 11:36:00,1.8123504*10^-01
2016-01-02 11:40:00,0.12
2016-01-02 11:44:00,2.40329281166349*10^-01
2016-01-02 11:48:00,0.0067047067
2016-01-02 11:52:00,0.4473806370270347887
2016-01-02 11:56:00,1.09087326391175066
2016-01-02 12:00:00,6.2326201565*10^-01
2016-01-02 12:04:00,1.029294595229111
2016-01-02 12:08:00,5*10^-01
2016-01-02 12:12:00,7.9*10^-01
2016-01-02 12:16:00,8.7267828065561059*10^-01
2016-01-02 12:20:00,6.21248794263810*10^-01
2016-01-02 12:24:00,8.760*10^-01
2016-01-02 12:28:00,9.7676487219369268*10^-01
2016-01-02 12:32:00,1.103
2016-01-02 12:36:00,0.7910388812381023
2016-01-02 12:40:00,5.8*10^-01
2016-01-02 12:44:00,4.31477709688003*10^-01
2016-01-02 12:48:00,6*10^-01
2016-01-02 12:52:00,5.816927*10^-01
2016-01-02 12:56:00,4.69121704*10^-01
2016-01-02 13:00:00,1.0038488
2016-01-02 13:04:00,0.174670977040506
2016-01-02 13:08:00,7.3*10^-01
2016-01-02 13:12:00,1.35223*10^-01
2016-01-02 13:16:00,2.3968093536779*10^-01
2016-01-02 13:20:00,0.1728530
2016-01-02 13:24:00,0.519488051216811
2016-01-02 13:28:00,9.34082078809888*10^-01
2016-01-02 13:32:00,4.56290679*10^-01
2016-01-02 13:36:00,1
2016-01-02 13:40:00,1.1909669928*10^+00
2016-01-02 13:44:00,4.423464805*10^-01
2016-01-02 13:48:00,1.094399701010*10^+00
2016-01-02 13:52:00,0.140
2016-01-02 13:56:00,0.0299658883502548073
2016-01-02 14:00:00,1.1619*10^+00
2016-01-02 14:04:00,1.5735826108481656971*10^-01
2016-01-02 14:08:00,.
2016-01-02 14:12:00,4.893324240*10^-01
2016-01-02 14:16:00,1.1785567721252*10^+00
2016-01-02 14:20:00,1.695534*10^-01
2016-01-02 14:24:00,4.956688511*10^-01
2016-01-02 14:28:00,7.797460230*10^-01
2016-01-02 14:32:00,0.30328449472007
2016-01-02 14:36:00,3.152*10^-01
2016-01-02 14:40:00,1.065142955754484477
2016-01-02 14:44:00,0.35741
2016-01-02 14:48:00,1.08942949952997*10^+00
2016-01-02 14:52:00,2.8773618894058*10^-01
2016-01-02 14:56:00,0.594326830373298
2016-01-02 15:00:00,6.7345284180*10^-01
2016-01-02 15:04:00,1.360183798*10^-01
2016-01-02 15:08:00,9.34*10^-01
2016-01-02 15:12:00,9.51168*10^-01
2016-01-02 15:16:00,0.1190
2016-01-02 15:20:00,2.777321377199759023*10^-01
2016-01-02 15:24:00,0.0510662757098
2016-01-02 15:28:00,4.57*10^-01
2016-01-02 15:32:00,0.862720820
2016-01-02 15:36:00,9.01*10^-01
2016-01-02 15:40:00,5.704897331867785*10^-01
2016-01-02 15:44:00,0.032058933
2016-01-02 15:48:00,0.1773978448367668
2016-01-02 15:52:00,5.0060498570120*10^-01
2016-01-02 15:56:00,3*10^-02
2016-01-02 16:00:00,0.57672218167070399
2016-01-02 16:04:00,8.74546746571803*10^-01
2016-01-02 16:08:00,4.89559*10^-01
2016-01-02 16:12:00,1.15383365804*10^-01
2016-01-02 16:16:00,1.17*10^+00
2016-01-02 16:20:00,4.46898370258*10^-01
2016-01-02 16:24:00,1.0002
2016-01-02 16:28:00,0.136779562820112
2016-01-02 16:32:00,3.1721262108405*10^-01
2016-01-02 16:36:00,3.9834*10^-01
2016-01-02 16:40:00,0.709
2016-01-02 16:44:00,9.750*10^-01
2016-01-02 16:48:00,1.210822435659739*10^-01
2016-01-02 16:52:00,1.1655127*10^+00
2016-01-02 16:56:00,0.728
2016-01-02 17:00:00,3.0103391*10^-02
2016-01-02 17:04:00,0.6164
2016-01-02 17:08:00,0.3
2016-01-02 17:12:00,0.24224
2016-01-02 17:16:00,0.1229003314501142
2016-01-02 17:20:00,0.630314
2016-01-02 17:24:00,0.0582
2016-01-02 17:28:00,5.710659376210839*10^-01
2016-01-02 17:32:00,5.951478908747191987*10^-01
2016-01-02 17:36:00,2.353123707*10^-01
2016-01-02 17:40:00,5.937430492573152474*10^-01
2016-01-02 17:44:00,3.70*10^-01
2016-01-02 17:48:00,8.365*10^-02
2016-01-02 17:52:00,6.6481*10^-01
2016-01-02 17:56:00,5*10^-01
2016-01-02 18:00:00,2.8675839523*10^-01
2016-01-02 18:04:00,0.389900
2016-01-02 18:08:00,7.972040404*10^-01
2016-01-02 18:12:00,7.5839320*10^-03
2016-01-02 18:16:00,1.1
2016-01-02 18:20:00,0.85427382795805
