2016-1-1 0:0:00,0.02859336456
2016-01-01 03:56:00,0.7328477760
2016-01-01 04:00:00,1.01482419885
2016-01-01 04:04:00,1.044051862249175011
2016-01-01 04:08:00,1.07*10^+00
2016-01-01 04:12:00,3.90345314140592*10^-01
2016-01-01 04:16:00,9.455724789507559*10^-01
2016-01-01 04:20:00,6.509976002625178504*10^-01
2016-01-01 04:24:00,0.6509682820415907401
2016-01-01 04:28:00,1.0805333844761
2016-01-01 04:32:00,0.76747860
2016-01-01 04:36:00,0.1060
2016-01-01 04:40:00,1.127*10^+00
2016-01-01 04:44:00,3.962*10^-01
2016-01-01 04:48:00,4.363438465*10^-01
2016-01-01 04:52:00,1.01433088416901*10^+00
2016-01-01 04:56:00,1.07560658728*10^+00
2016-01-01 05:00:00,0.1
2016-01-01 05:04:00,8.6762228927929996*10^-01
2016-01-01 05:08:00,8.306*10^-01
2016-01-01 05:12:00,0.83155061306
2016-01-01 05:16:00,0.1
2016-01-01 05:20:00,3.8255572206*10^-01
2016-01-01 05:24:00,0.46648904721555
2016-01-01 05:28:00,1.1015015*10^+00
2016-01-01 05:32:00,0.9383
2016-01-01 05:36:00,0.7939959188895281406
2016-01-01 05:40:00,1.082*10^+00
2016-01-01 05:44:00,2.592894959540*10^-01
2016-01-01 05:48:00,9.8*10^-01
2016-01-01 05:52:00,1.071*10^+00
2016-01-01 05:56:00,0.740983701097306
2016-01-01 06:00:00,1.052
2016-01-01 06:04:00,0.4771376
2016-01-01 06:08:00,1.67712418*10^-01
2016-01-01 06:12:00,7.5246*10^-01
2016-01-01 06:16:00,1.16303*10^+00
2016-01-01 06:20:00,0.0787802059570235219
2016-01-01 06:24:00,7.8*10^-01
2016-01-01 06:28:00,0.20840701415
2016-01-01 06:102:00,2.3802346472536*10^+00
2016-01-01 06:36:00,0.1
2016-01-01 06:40:00,0.529559623696636
2016-01-01 06:44:00,1.039
2016-01-01 06:48:00,0.38216437380
2016-01-01 06:52:00,0.5512
2016-01-01 06:56:00,1.12*10^+00
2016-01-01 07:00:00,0.35558
2016-01-01 07:04:00,0.470167090590
2016-01-01 07:08:00,1.03419672727315*10^+00
2016-01-01 07:12:00,0.7764043582493459
2016-01-01 07:16:00,0.5092242040248700
2016-01-01 07:20:00,0.3238512761536293527
2016-01-01 07:24:00,6.6683001959083132*10^-01
2016-01-01 07:28:00,0.8369
2016-01-01 07:32:00,1.732233894*10^-02
2016-01-01 07:36:00,1.04779579408830
2016-01-01 07:40:00,0.735882
2016-01-01 07:44:00,1.121535386
2016-01-01 07:48:00,0.42532242835747186
2016-01-01 07:52:00,9.11742*10^-01
2016-01-01 07:56:00,0.898175322124
2016-01-01 08:00:00,0.0082963530013
2016-01-01 08:04:00,4.80978937112251*10^-01
2016-01-01 08:08:00,0.5
2016-01-01 08:12:00,1.096983173*10^+00
2016-01-01 08:16:00,2.888408757228594359*10^-01
2016-01-01 08:20:00,2.489604*10^-01
2016-01-01 08:24:00,1.04091*10^+00
2016-01-01 08:28:00,0.9339306122
2016-01-01 08:32:00,0.956
2016-01-01 08:36:00,1.07985289184*10^+00
2016-01-01 08:40:00,3.5041772217975*10^-02
2016-01-01 08:44:00,0.323
2016-01-01 08:48:00,1.997135874814*10^-01
2016-01-01 08:52:00,1.12112146202527
2016-01-01 08:56:00,0.18620592
2016-01-01 09:00:00,0.6222037450513819845
2016-01-01 09:04:00,0.5053
2016-01-01 09:08:00,0.3185314666
2016-01-01 09:12:00,1.1268*10^+00
2016-01-01 09:16:00,0.3787881683459450310
2016-01-01 09:20:00,1
2016-01-01 09:24:00,1.1123412*10^+00
2016-01-01 09:28:00,1.17205591*10^+00
2016-01-01 09:32:00,0.069081746073943
2016-01-01 09:36:00,1.11022775504
2016-01-01 09:40:00,1.108119200686048*10^+00
2016-01-01 09:44:00,0.98645
2016-01-01 09:48:00,0.577599945188314
2016-01-01 09:52:00,1.778978929752008*10^-01
2016-01-01 09:56:00,6.46465428660840447*10^-01
2016-01-01 10:00:00,1.175
2016-01-01 10:04:00,5.3447865589264720*10^-01
2016-01-01 10:08:00,1.07648*10^+00
2016-01-01 10:12:00,8.3331299481602061352*10^-01
2016-01-01 10:16:00,0.40506327
2016-01-01 10:20:00,3.489041549847*10^-01
2016-01-01 10:24:00,6.543191808528820985*10^-01
2016-01-01 10:28:00,1
2016-01-01 10:32:00,0.96897912294090693
2016-01-01 10:36:00,1.8*10^-01
2016-01-01 10:40:00,1.005106221980*10^+00
2016-01-01 10:44:00,2.031923935763502442*10^-01
2016-01-01 10:48:00,8.42566795294*10^-01
2016-01-01 10:52:00,00.00000000000000000
2016-01-01 10:56:00,0.3
2016-01-01 11:00:00,1.14
2016-01-01 11:04:00,1.05517924775145
2016-01-01 11:08:00,1.0724
2016-01-01 11:12:00,5.38*10^-01
2016-01-01 11:16:00,7.282903944740*10^-01
2016-01-01 11:20:00,1.121195
2016-01-01 11:24:00,4.5145173857521809*10^-01
2016-01-01 11:28:00,1.197234679943525615
2016-01-01 11:32:00,1.0758965256977346
2016-01-01 11:36:00,1.6153145645*10^-01
2016-01-01 11:40:00,2.45586454*10^-01
2016-01-01 11:44:00,0
2016-01-01 11:48:00,0.71026926
2016-01-01 11:52:00,1.98440*10^-01
2016-01-01 11:56:00,1.6429*10^-01
2016-01-01 12:00:00,6.33338707794127376*10^-01
2016-01-01 12:04:00,0.5881421201807178
2016-01-01 12:08:00,0.926
2016-01-01 12:12:00,0.56
2016-01-01 12:16:00,0.913586799480760
2016-01-01 12:20:00,0.928574401200085164
2016-01-01 12:24:00,0.7044732529
2016-01-01 12:28:00,1.042530188077376
2016-01-01 12:32:00,2.313*10^-01
2016-01-01 12:36:00,0.1005679178
2016-01-01 12:40:00,0.8724
2016-01-01 12:44:00,0
2016-01-01 12:48:00,1.073
2016-01-01 12:52:00,0.7347192399
2016-01-01 12:56:00,0.562405
2016-01-01 13:00:00,2.622521533920673*10^-01
2016-01-01 13:04:00,1.11394405
2016-01-01 13:08:00,8.8*10^-01
2016-01-01 13:12:00,0.96359
2016-01-01 13:16:00,0.26920638
2016-01-01 13:20:00,1.07751864
2016-01-01 13:24:00,1.133*10^+00
2016-01-01 13:28:00,5.850749521446763080*10^-01
2016-01-01 13:32:00,1.0745*10^+00
2016-01-01 13:36:00,1.033582857*10^+00
2016-01-01 13:40:00,4.70868393253008111*10^-01
2016-01-01 13:44:00,0.206022151469
2016-01-01 13:48:00,2.1743*10^-01
2016-01-01 13:52:00,8.8*10^-01
2016-01-01 13:56:00,3.3859*10^-01
2016-01-01 14:00:00,9.9890722902441*10^-01
2016-01-01 14:04:00,5.3360325551293941*10^-01
2016-01-01 14:08:00,1.0780337
2016-01-01 14:12:00,1.18*10^+00
2016-01-01 14:16:00,1.0
2016-01-01 14:20:00,7.0100*10^-01
2016-01-01 14:24:00,1.0983177428592
2016-01-01 14:28:00,2.503*10^-01
2016-01-01 14:32:00,1.11564987
2016-01-01 14:36:00,4.769101093*10^-01
2016-01-01 14:40:00,6*10^-01
2016-01-01 14:44:00,1.12597367090*10^+00
2016-01-01 14:48:00,0.69785291957569
2016-01-01 14:52:00,0.0
2016-01-01 14:56:00,0.73808726
2016-01-01 15:00:00,1.0691833253341*10^+00
2016-01-01 15:04:00,1.1836375281138520332*10^+00
2016-01-01 15:08:00,1.052945
2016-01-01 15:12:00,0.3193
2016-01-01 15:16:00,0.9606
2016-01-01 15:20:00,0.357
2016-01-01 15:24:00,0.7
2016-01-01 15:28:00,5.737008274410*10^-01
2016-01-01 15:32:00,2*10^-01
2016-01-01 15:36:00,0.552112777601980
2016-01-01 15:40:00,1.197*10^+00
2016-01-01 15:44:00,1.1218*10^+00
2016-01-01 15:48:00,0.72817
2016-01-01 15:52:00,6.159825*10^-01
2016-01-01 15:56:00,9.399639167543333*10^-02
2016-01-01 16:00:00,9.1345086959817023*10^-01
2016-01-01 16:04:00,0.45162154475768
2016-01-01 16:08:00,0.9842577784248897
2016-01-01 16:12:00,1
2016-01-01 16:16:00,6.1013468010822989596*10^-02
2016-01-01 16:20:00,0.0514122
2016-01-01 16:24:00,3.6309450974832*10^-01
2016-01-01 16:28:00,4.765255604296*10^-01
2016-01-01 16:32:00,0.821927869703
2016-01-01 16:36:00,0.9124920525180605368
2016-01-01 16:40:00,1.062922*10^+00
2016-01-01 16:44:00,0.137576581229
2016-01-01 16:48:00,1.1
2016-01-01 16:52:00,7.09776621*10^-01
2016-01-01 16:56:00,1.4*10^-01
2016-01-01 17:00:00,1.7823497*10^-01
2016-01-01 17:04:00,9.620558771128095987*10^-01
2016-01-01 17:08:00,1.137866496265804
2016-01-01 17:16:00,2.3968093536779327968*10^-01
2016-01-01 17:20:00,6.574350*10^-01
2016-01-01 17:24:00,7.0787974554480970202*10^-01
2016-01-01 17:28:00,1.117587413042
2016-01-01 17:32:00,9.986020238*10^-01
2016-01-01 17:36:00,0.929600413762778244
2016-01-01 17:40:00,0.2418299749
2016-01-01 17:44:00,0.349
2016-01-01 17:48:00,9.1993617495518931*10^-02
2016-01-01 17:52:00,0.86537491998885530
2016-01-01 17:56:00,7.8320532887*10^-01
2016-01-01 18:00:00,5.7*10^-01
2016-01-01 18:04:00,2.7800069054495574*10^-01
#2016-01-01 18:08:00,0
2016-01-01 18:12:00,1.113750913140
2016-01-01 18:16:00,5.5424218278110*10^-01
2016-01-01 18:20:00,1.6704032*10^-01
2016-01-01 18:24:00,1.183319371745*10^+00
2016-01-01 18:28:00,2.654*10^-01
2016-01-01 18:32:00,1
2016-01-01 18:36:00,4.816*10^-01
2016-01-01 18:40:00,4.5*10^-01
2016-01-01 18:44:00,3.88*10^-01
2016-01-01 18:48:00,1.0698405291
2016-01-01 18:52:00,2.2476631934976501*10^-01
2016-01-01 18:56:00,0.83161647023242735
,0.0000000000000
2016-01-01 19:04:00,3.861178593645420709*10^-01
2016-01-01 19:08:00,0.40828315802304
2016-01-01 19:12:00,0.07155042331
2016-01-01 19:16:00,5.0470236116307898300*10^-01
2016-01-01 19:20:00,0.21039852025472
2016-01-01 19:24:00,5.14*10^-01
2016-01-01 19:28:00,0.029371101795403
2016-01-01 19:32:00,0.909371648779777497
2016-01-01 19:36:00,0.99256912273940
2016-01-01 19:40:00,0.1076558378
2016-01-01 19:44:00,2.7620605467*10^-01
2016-01-01 19:48:00,7.2703*10^-01
2016-01-01 19:52:00,1.056283492528*10^+00
2016-01-01 19:56:00,0.197957457
2016-01-01 20:00:00,0.5357052183411
2016-01-01 20:04:00,2*10^-01
2016-01-01 20:08:00,3.1545076*10^-01
2016-01-01 20:12:00,0.920649769
2016-01-01 20:16:00,0.15400633129943
2016-01-01 20:20:00,1.097678170678055842
2016-01-01 20:24:00,0.415198609239980
2016-01-01 20:28:00,5.6*10^-01
2016-01-01 20:32:00,6.219211994772*10^-01
2016-01-01 20:36:00,0.855507746364692068
2016-01-01 20:40:00,4.26319573646*10^-01
2016-01-01 20:44:00,5.9927840502899*10^-01
2016-01-01 20:48:00,0.9406003032534
2016-01-01 20:52:00,7.3*10^-01
2016-01-01 20:56:00,0.5652517533699
2016-01-01 21:00:00,1*10^+00
2016-01-01 21:04:00,6*10^-01
2016-01-01 21:08:00,1.5583134*10^-01
2016-01-01 21:12:00,0.55871938697934
2016-01-01 21:16:00,1.37*10^-01
2016-01-01 21:20:00,1.18932144976655*10^+00
2016-01-01 21:24:00,0.017812389143655
2016-01-01 21:28:00,0.08526218873
2016-01-01 21:32:00,0.0903680032539964
2016-01-01 21:36:00,1.013476049068140*10^+00
2016-01-01 21:40:00,0.25
2016-01-01 21:44:00,8.6680080185961005945*10^-01
2016-01-01 21:48:00,6.71028641179*10^-01
2016-01-01 21:52:00,9.95468800233*10^-01
2016-01-01 21:56:00,0.408323725
2016-01-01 22:00:00,0.4202752357443214
2016-01-01 22:04:00,1.03398437*10^-01
2016-01-01 22:08:00,0.9683496341893
2016-01-01 22:12:00,2.374*10^-01
2016-01-01 22:16:00,0.16
2016-01-01 22:20:00,9.5*10^-01
2016-01-01 22:24:00,1.4815930451646*10^-01
2016-01-01 22:28:00,0.0175967859186
2016-01-01 22:32:00,1.18228*10^+00
2016-01-01 22:36:00,8.6762426964362360*10^-01
2016-01-01 22:40:00,1.1824001395992934926*10^-01
2016-01-01 22:44:00,0.67904100803614
2016-01-01 22:48:00,1.7800386202428667*10^-01
2016-01-01 22:52:00,4.2280154694934*10^-02
2016-01-01 22:56:00,1.0165615293274455*10^+00
2016-01-01 23:00:00,1.06179021
2016-01-01 23:04:00,5.57*10^-01
2016-01-01 23:08:00,1.15*10^+00
2016-01-01 23:12:00,1.881082977*10^-01
2016-01-01 23:16:00,7.97812627441*10^-01
2016-01-01 23:20:00,3.302629509616005*10^-01
2016-01-01 23:24:00,8.27979446*10^-01
2016-01-01 23:28:00,0.577437554196
2016-01-01 23:32:00,0.9991405448872
2016-01-01 23:36:00,0.14965533
2016-01-01 23:40:00,0.2323565875
2016-01-01 23:44:00,0.744038406360912341
2016-01-01 23:48:00,6.44044467361665*10^-01
2016-01-01 23:52:00,0.03207269
2016-01-01 23:56:00,0.55261
2016-01-02 00:00:00,7.49067465005940*10^-01
2016-01-02 00:04:00,0.16178
2016-01-02 00:08:00,9.8657920685903133*10^-01
2016-01-02 00:12:00,0.341609172309566833
2016-01-02 00:16:00,5.8277028025257*10^-01
2016-01-02 00:20:00,0
2016-01-02 00:24:00,2.387221557269*10^-01
2016-01-02 00:28:00,1.796976927*10^-01
2016-01-02 00:32:00,0.468261257032054123
2016-01-02 00:36:00,4.93966321*10^-01
2016-01-02 00:40:00,0.401285102591516951
2016-01-02 00:44:00,0.225365
2016-01-02 00:48:00,9.7749728903989185902*10^-01
2016-01-02 00:52:00,1.77963211*10^-01
2016-01-02 00:56:00,0.439309
2016-01-02 01:00:00,0.1
2016-01-02 01:04:00,7.923050392*10^-01
2016-01-02 01:08:00,0.21510605971101024
2016-01-02 01:12:00,1.12992060*10^+00
2016-01-02 01:16:00,1.128564513
2016-01-02 01:20:00,1.03686273462924
2016-01-02 01:24:00,0.5582038982577
2016-01-02 01:28:00,1
2016-01-02 01:32:00,0.546
2016-01-02 01:36:00,0.6547115310
2016-01-02 01:40:00,2.279954386074075*10^-01
2016-01-02 01:44:00,5.8530693081454688*10^-01
2016-01-02 01:48:00,0.970048461002320
2016-01-02 01:52:00,0.5627135158343
2016-01-02 01:56:00,1.16819129156
2016-01-02 02:00:00,0.794180
2016-01-02 02:04:00,8.0864199772880*10^-01
2016-01-02 02:08:00,3.10680354158711*10^-02
2016-01-02 02:12:00,1
2016-01-02 02:16:00,1.052859*10^+00
2016-01-02 02:20:00,0.1383861104670847
2016-01-02 02:24:00,0.6
2016-01-02 02:28:00,0.16013285934931
2016-01-02 02:32:00,7.766918*10^-01
2016-01-02 02:36:00,0.297203317237
2016-01-02 02:40:00,7.768226588036971*10^-01
2016-01-02 02:44:00,1.17511
2016-01-02 02:48:00,0.542428
2016-01-02 02:52:00,1.745766230740475600*10^-01
2016-01-02 02:56:00,0.49605050147327151
2016-01-02 03:00:00,0.0702084331
2016-01-02 03:04:00,0.8
2016-01-02 03:08:00,0.634121588726585
2016-01-02 03:12:00,1.13285859*10^+00
2016-01-02 03:16:00,0.837044456618393
2016-01-02 03:20:00,1.5638800438*10^-01
2016-01-02 03:24:00,4.93563311*10^-02
2016-01-02 03:28:00,0
2016-01-02 03:32:00,0.369301873990009
2016-01-02 03:36:00,0.48858500965339363
2016-01-02 03:40:00,7.808139*10^-01
2016-01-02 03:44:00,1.1212919488182718
2016-01-02 03:48:00,1.1*10^+00
2016-01-02 03:52:00,8.92099959*10^-01
2016-01-02 03:56:00,4.40520531517*10^-01
2016-01-02 04:00:00,0.36161594929248841
2016-01-02 04:04:00,2.68*10^-01
2016-01-02 04:08:00,9.79036937*10^-01
2016-01-02 04:12:00,0.954805035774970889
2016-01-02 04:16:00,0.39644688591196
2016-01-02 04:20:00,0.9227069700708
2016-01-02 04:24:00,0.925853429
2016-01-02 04:28:00,5.3671963985*10^-01
2016-01-02 04:32:00,4.5629067889241997635*10^-01
2016-01-02 04:36:00,0.988224603510
2016-01-02 04:40:00,9.40923229*10^-01
2016-01-02 04:44:00,3.8767509*10^-01
2016-01-02 04:48:00,0
2016-01-02 04:52:00,8.0*10^-01
2016-01-02 04:56:00,5.9002839540598372992*10^-01
2016-01-02 05:00:00,5.6770*10^-01
2016-01-02 05:04:00,0.71312172
2016-01-02 05:08:00,1.11*10^+00
2016-01-02 05:12:00,1.132751925*10^-01
2016-01-02 05:16:00,5.48*10^-03
2016-01-02 05:20:00,0.976648220129612943
2016-01-02 05:24:00,1.606545311215587524*10^-01
2016-01-02 05:28:00,8.8449*10^-01
2016-01-02 05:32:00,3.414145081962526*10^-01
2016-01-02 05:36:00,0.459236084
2016-01-02 05:40:00,1.28865363695*10^-01
2016-01-02 05:44:00,1.1516114528997
2016-01-02 05:48:00,0
2016-01-02 05:52:00,0.28651880858769579
2016-01-02 05:56:00,0.286
2016-01-02 06:00:00,4.557886017746*10^-01
2016-01-02 06:04:00,1.022756287187
2016-01-02 06:08:00,2.556208057*10^-01
2016-01-02 06:12:00,6.175614207133471589*10^-02
2016-01-02 06:16:00,9.1498901812126343*10^-01
2016-01-02 06:20:00,1.13
2016-01-02 06:24:00,0.637127059808526
2016-01-02 06:28:00,1.15084*10^+00
2016-01-02 06:32:00,0.450166
2016-01-02 06:36:00,1.00090
2016-01-02 06:40:00,0.22519330
2016-01-02 06:44:00,6.8410810319898085*10^-01
2016-01-02 06:48:00,3.16*10^-01
2016-01-02 06:52:00,7.7374*10^-01
2016-01-02 06:56:00,1.102*10^+00
2016-01-02 07:00:00,0.7584208
2016-01-02 07:04:00,3.28751273606322*10^-02
2016-01-02 07:08:00,0.34736994819127
2016-01-02 07:12:00,0.325214560295089439
2016-01-02 07:16:00,.
2016-01-02 07:20:00,7.711616*10^-01
2016-01-02 07:24:00,0.67181547222277871
2016-01-02 07:28:00,1.12535174094*10^+00
2016-01-02 07:32:00,7.9531748630*10^-02
2016-01-02 07:36:00,5.854432200013862*10^-01
2016-01-02 07:40:00,6.290*10^-01
2016-01-02 07:44:00,3.512190752*10^-01
2016-01-02 07:48:00,1.18596552*10^+00
2016-01-02 07:52:00,0.1588332704
2016-01-02 07:56:00,0.5141
2016-01-02 08:00:00,3.65938244185381734*10^-01
2016-01-02 08:04:00,7.839727*10^-01
2016-01-02 08:08:00,5.533014057917993167*10^-01
2016-01-02 08:12:00,0.782016582219869139
2016-01-02 08:16:00,0.8704847298891
2016-01-02 08:20:00,0.90964
2016-01-02 08:24:00,0.60849004509
2016-01-02 08:28:00,0.17445405338633
2016-01-02 08:32:00,1.063*10^+00
2016-01-02 08:36:00,0.613237114722
2016-01-02 08:40:00,0.2990457640490707947
2016-01-02 08:44:00,1.12856451269638
2016-01-02 08:48:00,7.33223886*10^-01
2016-01-02 08:52:00,1.195620
2016-01-02 08:56:00,0.9499
2016-01-02 09:00:00,6.198824943135876619*10^-01
2016-01-02 09:04:00,9.72011189242830032*10^-01
2016-01-02 09:08:00,1.027354*10^+00
2016-01-02 09:12:00,0.4755719
2016-01-02 09:16:00,7.9021862*10^-03
2016-01-02 09:20:00,0.05722678
2016-01-02 09:24:00,0.151035158
2016-01-02 09:28:00,3.9281*10^-01
2016-01-02 09:32:00,3.5969701649607017*10^-01
2016-01-02 09:36:00,0.02343083919186
2016-01-02 09:40:00,0.18917875391858574
2016-01-02 09:44:00,7.2*10^-01
2016-01-02 09:48:00,1.0183103731918663470*10^+00
2016-01-02 09:52:00,7.51315143*10^-02
2016-01-02 09:56:00,1.1771895507
2016-01-02 10:00:00,5.24*10^-01
2016-01-02 10:04:00,0.83834623
2016-01-02 10:08:00,5.6596895*10^-01
2016-01-02 10:12:00,0.06127
2016-01-02 10:16:00,7.8*10^-01
2016-01-02 10:20:00,0
2016-01-02 10:24:00,0.132875284055655490
2016-01-02 10:28:00,2.455957337*10^-01
2016-01-02 10:32:00,0.703852
2016-01-02 10:36:00,0.554240789150000
2016-01-02 10:40:00,1.13936
2016-01-02 10:44:00,0.158889
2016-01-02 10:48:00,1.6960204232931*10^-01
2016-01-02 10:52:00,0.5910927674692
2016-01-02 10:56:00,9.0289561157*10^-01
2016-01-02 11:00:00,8.466052963*10^-01
2016-01-02 11:04:00,2.74654818640*10^-01
2016-01-02 11:08:00,1.1048576272581038804*10^+00
2016-01-02 11:12:00,0.646074163096991394
2016-01-02 11:16:00,0
2016-01-02 11:20:00,5.5806*10^-01
2016-01-02 11:24:00,1.162678421085085123
2016-01-02 11:28:00,8.171*10^-01
2016-01-02 11:32:00,1.155671536156755*10^+00
2016-01-02 11:36:00,1
2016-01-02 11:40:00,0.541016487
2016-01-02 11:44:00,0.3179850738113677022
2016-01-02 11:48:00,0.110555992513
2016-01-02 11:52:00,1*10^-02
2016-01-02 11:56:00,1.11
2016-01-02 12:00:00,0.898896285
2016-01-02 12:04:00,1.00866
2016-01-02 12:08:00,6.44829*10^-01
2016-01-02 12:12:00,0.683289151584
2016-01-02 12:16:00,7.1260256968094*10^-01
2016-01-02 12:20:00,3.7203599157*10^-01
2016-01-02 12:24:00,4.184594970282*10^-01
2016-01-02 12:28:00,4.98276868508*10^-01
2016-01-02 12:32:00,3.18999009*10^-01
2016-01-02 12:36:00,0.66843806
2016-01-02 12:40:00,2.674347*10^-01
2016-01-02 12:44:00,0.9982108398332
2016-01-02 12:48:00,1.0272095431700394297
2016-01-02 12:52:00,1.093156807*10^+00
2016-01-02 12:56:00,3.7016749492389*10^-01
2016-01-02 13:00:00,0.702675506800
2016-01-02 13:04:00,0.258719
2016-01-02 13:08:00,9.982187*10^-01
2016-01-02 13:12:00,7.91688168045*10^-01
2016-01-02 13:16:00,0.67148378243
2016-01-02 13:20:00,1.031128*10^+00
2016-01-02 13:24:00,0.904407168787162
2016-01-02 13:28:00,7.7634107376*10^-01
2016-01-02 13:32:00,7.359980*10^-01
2016-01-02 13:36:00,1.3526*10^-01
2016-01-02 13:40:00,5.6907016401*10^-01
2016-01-02 13:44:00,1.218043*10^-01
2016-01-02 13:48:00,0.241109585501770
2016-01-02 13:52:00,1.03899805*10^+00
2016-01-02 13:56:00,8.251335570705744527*10^-01
2016-01-02 14:00:00,7.3257820*10^-01
2016-01-02 14:04:00,0.06133
2016-01-02 14:08:00,0.4278
2016-01-02 14:12:00,4.4814111760*10^-01
2016-01-02 14:16:00,1.277*10^-01
2016-01-02 14:20:00,7.0396766099332254*10^-03
2016-01-02 14:24:00,0.10639615
2016-01-02 14:28:00,0.0033579636
2016-01-02 14:32:00,2.2400006476*10^-02
2016-01-02 14:36:00,1.61314819455759*10^-01
2016-01-02 14:40:00,5*10^-01
2016-01-02 14:44:00,0.29540282129095996
2016-01-02 14:48:00,0.40676367599832070
2016-01-02 14:52:00,7.8735*10^-01
2016-01-02 14:56:00,7.0144064514965*10^-01
2016-01-02 15:00:00,0.0254403362
2016-01-02 15:04:00,0.3589226437541
2016-01-02 15:08:00,1.1366*10^+00
2016-01-02 15:12:00,0.71452
2016-01-02 15:16:00,0.434057334
2016-01-02 15:20:00,6.408*10^-01
2016-01-02 15:24:00,5.332*10^-01
2016-01-02 15:28:00,8.00662*10^-01
2016-01-02 15:32:00,0.854660788576426
2016-01-02 15:36:00,1.117747278845751424
2016-01-02 15:40:00,1.08*10^+00
2016-01-02 15:44:00,0.7205
2016-01-02 15:48:00,1.17587*10^+00
2016-01-02 15:52:00,9.52084112983*10^-01
2016-01-02 15:56:00,0.99320007385
2016-01-02 16:00:00,0.930144426660
2016-01-02 16:04:00,5.550346213183526833*10^-01
2016-01-02 16:08:00,0.09561286908
2016-01-02 16:12:00,0
2016-01-02 16:16:00,6*10^-01
2016-01-02 16:20:00,0.2074329286
2016-01-02 16:24:00,1.595327586678*10^-01
2016-01-02 16:28:00,0.98317318
2016-01-02 16:32:00,0.45423
2016-01-02 16:36:00,0.68831136389
2016-01-02 16:40:00,0.1810203229
2016-01-02 16:44:00,0.5
2016-01-02 16:48:00,0.7465463338170882368
2016-01-02 16:52:00,0.600814
2016-01-02 16:56:00,1.1347191699*10^+00
2016-01-02 17:00:00,1
2016-01-02 17:04:00,7.546981*10^-01
2016-01-02 17:08:00,5.72337860135519*10^-01
2016-01-02 17:12:00,1.1077341019677622
2016-01-02 17:16:00,9.546725419138896*10^-02
2016-01-02 17:20:00,0.300038560
2016-01-02 17:24:00,1.0745*10^+00
2016-01-02 17:28:00,9.46918706478047545*10^-01
2016-01-02 17:32:00,0.967188587490091289
2016-01-02 17:36:00,2.448302966751*10^-01
2016-01-02 17:40:00,1.176701103698788664
2016-01-02 17:44:00,0.5745784
2016-01-02 17:48:00,2.34313*10^-01
2016-01-02 17:52:00,3.864*10^-01
2016-01-02 17:56:00,7.04352053397*10^-01
2016-01-02 18:00:00,05.9157033618*10^-01
2016-01-02 18:04:00,1.1850*10^+00
2016-01-02 18:08:00,0.5513158888
2016-01-02 18:12:00,1.01*10^+00
2016-01-02 18:16:00,6.911534068599*10^-01
2016-01-02 18:20:00,0.789062896179530
2016-01-02 18:24:00,0.22495372305855
