Id,SalePrice
1951,236810.095708
1952,208163.208059
1953,161990.154268
1954,185588.814338
1955,114603.305103
1956,337967.710577
1957,142652.788387
1958,306916.208685
1959,92124.4102832
1960,99530.7965789
1961,84703.5909033
1962,81690.205528
1963,95427.1812217
1964,81482.58147
1965,116265.113602
1966,138529.731222
1967,271883.857923
1968,337209.976491
1969,342413.23103
1970,365111.843657
1971,461545.191273
1972,355248.532736
1973,274115.747432
1974,307421.75557
1975,390166.560883
1976,277050.768091
1977,360770.720004
1978,302152.880967
1979,315737.302961
1980,185490.699039
1981,333189.590225
1982,227283.465478
1983,203930.252884
1984,160912.12065
1985,226969.407669
1986,232205.412132
1987,169610.641169
1988,157319.973723
1989,185151.885316
1990,208165.924883
1991,211267.389572
1992,217950.424579
1993,157021.14785
1994,250409.713515
1995,175266.161866
1996,298878.205604
1997,296683.968649
1998,293293.305497
1999,271058.010199
2000,302259.731537
2001,252582.573584
2002,239318.399379
2003,263477.079617
2004,276526.42594
2005,233348.387397
2006,217451.582985
2007,257624.086716
2008,196911.313229
2009,172189.586399
2010,186795.045099
2011,142481.732634
2012,162479.671432
2013,155012.945932
2014,169672.766219
2015,175640.25132
2016,173377.021351
2017,190663.042301
2018,100375.165591
2019,128692.709613
2020,91833.7828842
2021,75423.742753
2022,188728.113651
2023,119565.250064
2024,248583.149768
2025,338998.025743
2026,163969.21855
2027,132887.643587
2028,147278.252869
2029,144626.363758
2030,282060.006613
2031,268840.788637
2032,273263.418301
2033,274259.285502
2034,153500.353044
2035,208768.961121
2036,199179.290462
2037,205989.7357
2038,339182.923211
2039,216700.616294
2040,335180.505974
2041,285488.692812
2042,190509.059073
2043,166630.554223
2044,177356.752494
2045,205705.685784
2046,122470.583295
2047,132063.539072
2048,117587.631998
2049,113205.751832
2050,169237.784737
2051,78882.1174804
2052,101290.244751
2053,130448.62656
2054,64644.7603259
2055,144236.195753
2056,126083.686444
2057,102659.759647
2058,196265.026491
2059,120317.012913
2060,181875.932697
2061,172587.497241
2062,111832.852461
2063,86363.0601641
2064,128599.40165
2065,108093.488564
2066,149016.031345
2067,86481.5640054
2068,121381.169318
2069,80494.6811188
2070,90714.9583332
2071,81645.7154747
2072,146502.065239
2073,138994.599775
2074,162283.297138
2075,134543.369725
2076,106642.900541
2077,129545.201853
2078,97709.1768336
2079,119670.963679
2080,103401.245449
2081,101357.711147
2082,115567.986121
2083,121491.160344
2084,86031.8626147
2085,86971.5835968
2086,124343.471493
2087,104488.139265
2088,89476.26048
2089,36970.8045732
2090,119131.063354
2091,82705.2702566
2092,115529.837948
2093,130570.242413
2094,120031.910725
2095,135839.267238
2096,66276.7399704
2097,65210.9109632
2098,143010.802166
2099,70749.2716623
2100,41449.1365531
2101,81505.0629117
2102,122480.686458
2103,63207.5023779
2104,135685.304557
2105,112784.015497
2106,51764.3483702
2107,171105.554347
2108,95125.8422267
2109,100712.992651
2110,113348.820197
2111,154859.200669
2112,113157.096564
2113,107493.817204
2114,97262.6953967
2115,145717.370665
2116,99619.3538872
2117,130289.493169
2118,86124.1526722
2119,99865.1966708
2120,92242.8618438
2121,106836.578408
2122,65259.3955835
2123,68181.1204224
2124,154398.601429
2125,117333.803082
2126,94659.6138959
2127,128475.301319
2128,126832.1648
2129,87242.5481207
2130,131705.742021
2131,159336.410927
2132,84233.9215494
2133,105333.960387
2134,92402.2610461
2135,67889.4829489
2136,46926.8137353
2137,98781.431271
2138,126855.649888
2139,123090.569112
2140,127017.331765
2141,132057.229408
2142,95376.8594918
2143,121953.810485
2144,113121.128829
2145,125563.134257
2146,173930.424507
2147,136554.357732
2148,126159.285031
2149,137131.68632
2150,206469.91979
2151,90534.5775501
2152,188770.558665
2153,216453.204881
2154,102774.411651
2155,118968.319268
2156,290432.635871
2157,218065.835201
2158,217642.01277
2159,186175.80326
2160,158349.978228
2161,246976.542899
2162,367929.478741
2163,339178.225309
2164,238471.983929
2165,165231.61743
2166,139937.292059
2167,202938.611339
2168,179441.942913
2169,184749.704713
2170,193150.690389
2171,135998.683878
2172,119261.949352
2173,161212.136055
2174,212111.261571
2175,307399.001877
2176,277167.409932
2177,227750.031504
2178,210951.568465
2179,129119.392713
2180,216689.276572
2181,177940.208821
2182,215555.896254
2183,178746.127425
2184,113765.12789
2185,100059.247934
2186,158209.752933
2187,126737.090198
2188,136750.575141
2189,198390.198344
2190,60753.4703039
2191,61046.8804603
2192,89839.6905697
2193,89060.0273981
2194,86579.1219721
2195,89652.1015374
2196,83809.3951284
2197,119480.654791
2198,162252.342726
2199,165903.435754
2200,120493.01064
2201,83462.7628024
2202,185577.325604
2203,75110.0843554
2204,142516.424754
2205,74731.2699058
2206,136878.312787
2207,218205.132031
2208,231618.057383
2209,209348.075741
2210,89426.6840708
2211,109811.813693
2212,92743.7539243
2213,84296.0409056
2214,119861.472995
2215,80660.1596293
2216,121971.829126
2217,117133.689158
2218,95412.9274263
2219,70060.5150416
2220,67467.8866345
2221,263609.061527
2222,224954.976862
2223,277419.111144
2224,203648.06848
2225,62171.0775163
2226,185778.853894
2227,186275.647555
2228,259718.243857
2229,240797.409551
2230,123535.366267
2231,191139.877967
2232,161698.825814
2233,157477.492158
2234,238227.400815
2235,189389.508914
2236,246398.678214
2237,294641.065397
2238,219787.531568
2239,120199.842451
2240,146697.665479
2241,151953.155967
2242,117492.708313
2243,104597.707374
2244,96994.9176141
2245,89007.9782847
2246,122687.450886
2247,115481.023453
2248,108390.637106
2249,105074.628935
2250,110033.333513
2251,71242.1829759
2252,173389.048131
2253,116061.456638
2254,149487.979622
2255,184669.143862
2256,165137.012192
2257,206330.023531
2258,138842.654785
2259,147571.314934
2260,148290.13914
2261,173964.617721
2262,209078.653558
2263,346463.776982
2264,421349.162828
2265,182282.348986
2266,277615.658569
2267,321678.586852
2268,386804.560637
2269,135224.862504
2270,177609.30679
2271,204263.16006
2272,199355.15816
2273,152928.53961
2274,166076.019564
2275,149564.43344
2276,174985.579534
2277,175644.899427
2278,141937.185802
2279,84296.0187817
2280,107780.117037
2281,147112.357145
2282,166285.317661
2283,86624.1763573
2284,63649.5408574
2285,144473.281774
2286,100543.072135
2287,321272.199899
2288,252702.45632
2289,312320.382505
2290,356234.305358
2291,314223.614587
2292,411640.407736
2293,366303.238573
2294,341632.616285
2295,430680.633721
2296,226646.262961
2297,298888.513552
2298,312244.658638
2299,323306.863492
2300,296995.341474
2301,267671.283635
2302,233489.146269
2303,227851.956338
2304,236599.486932
2305,176769.513927
2306,179708.04582
2307,173107.815434
2308,217833.616346
2309,277997.444333
2310,196115.712383
2311,191985.623566
2312,158351.277067
2313,148844.277439
2314,154115.094269
2315,145728.974974
2316,178049.138613
2317,167336.63396
2318,139442.153327
2319,158921.411695
2320,167499.589794
2321,248601.227344
2322,165514.50279
2323,175868.706596
2324,160599.415212
2325,194140.697538
2326,144982.64174
2327,190323.195988
2328,217171.510826
2329,168896.422478
2330,151521.938733
2331,305778.883964
2332,366244.278621
2333,304609.064904
2334,236044.675851
2335,248230.16566
2336,305203.469172
2337,181195.315103
2338,267239.675882
2339,217804.587124
2340,390112.176906
2341,186519.990789
2342,228277.798244
2343,207225.831808
2344,217017.863174
2345,233594.162543
2346,199324.315184
2347,169047.89859
2348,231759.178545
2349,154887.657142
2350,270465.068479
2351,219274.929071
2352,251284.915792
2353,240072.153782
2354,131151.922366
2355,149045.091722
2356,136961.812025
2357,177916.186366
2358,173352.043872
2359,103684.970252
2360,76750.8748324
2361,135738.580464
2362,250554.590274
2363,113919.381767
2364,152848.830932
2365,222108.758465
2366,179991.767012
2367,207474.735094
2368,184941.39268
2369,216060.815752
2370,135309.969874
2371,136519.961707
2372,160447.056533
2373,274476.846765
2374,291524.139811
2375,243734.317282
2376,250114.479966
2377,293585.550398
2378,117425.891917
2379,201980.79605
2380,125627.693583
2381,154758.902129
2382,201360.037017
2383,191618.555479
2384,230345.141079
2385,137010.178733
2386,108138.227351
2387,110416.706379
2388,82745.0223721
2389,99774.7090063
2390,108647.646438
2391,117998.863399
2392,74001.1602994
2393,150502.46951
2394,106309.161719
2395,189348.153695
2396,122991.791563
2397,201638.996595
2398,102636.745709
2399,52474.1973608
2400,44097.9070545
2401,86611.9535121
2402,112235.541417
2403,117665.815044
2404,128853.713435
2405,132238.462069
2406,137139.413153
2407,99838.4003978
2408,118231.3272
2409,86700.3808549
2410,179162.571464
2411,88790.7499468
2412,143812.544869
2413,100055.124383
2414,128474.716388
2415,93251.2371135
2416,111333.171223
2417,119557.075189
2418,101904.161154
2419,89200.783499
2420,103884.475328
2421,94018.8956528
2422,70203.2205742
2423,97654.9869186
2424,131993.192619
2425,266623.058095
2426,118822.788508
2427,100728.995669
2428,155952.159372
2429,82307.7190728
2430,110108.981491
2431,85115.37728
2432,111901.931554
2433,127328.436877
2434,117141.02978
2435,136348.972362
2436,60134.2226326
2437,62193.7316822
2438,98480.5127265
2439,77537.9193277
2440,100695.288121
2441,102195.884109
2442,73455.3657815
2443,106029.150476
2444,97884.6684762
2445,62856.5666263
2446,117782.537899
2447,178323.713839
2448,129377.426791
2449,88548.441105
2450,119281.744763
2451,111394.862793
2452,176653.450866
2453,65284.9240808
2454,109434.647126
2455,92849.861495
2456,118685.253293
2457,93705.0244686
2458,102245.788955
2459,80122.112662
2460,105209.210974
2461,82594.3271284
2462,101146.490703
2463,95068.4736546
2464,160934.054334
2465,101642.342346
2466,61558.314822
2467,122355.085002
2468,47078.4989325
2469,40875.1244034
2470,180618.673078
2471,211843.532852
2472,170699.997237
2473,95445.0748055
2474,14903.5738057
2475,210145.793719
2476,87578.5756954
2477,96084.4976437
2478,140366.346788
2479,69172.2280365
2480,117446.104745
2481,84961.8068721
2482,102906.20742
2483,61783.9829189
2484,81570.527312
2485,89925.9665921
2486,116489.765253
2487,89197.8701344
2488,148123.281864
2489,133436.029612
2490,127576.295494
2491,79398.8081579
2492,163198.318865
2493,133007.79944
2494,147368.524931
2495,89819.6822662
2496,212792.085927
2497,138190.237076
2498,73713.2979561
2499,57166.2437703
2500,106519.581457
2501,115863.038158
2502,126077.989866
2503,70388.6316888
2504,139230.4400228
2505,200969.845022
2506,243300.493529
2507,283272.23855
2508,243549.833877
2509,203094.021206
2510,213898.074298
2511,162849.772613
2512,183316.73453
2513,195098.549181
2514,245634.239857
2515,118442.780756
2516,147852.30677
2517,118849.415077
2518,128978.347014
2519,194497.743553
2520,188858.899008
2521,164156.236108
2522,205362.003482
2523,89867.6903355
2524,96347.5058386
2525,118648.801159
2526,100185.705607
2527,54530.2800043
2528,91863.0454603
2529,93254.6161451
2530,104352.426128
2531,219289.374258
2532,210069.340613
2533,170212.040892
2534,218352.156254
2535,265254.954244
2536,218653.674705
2537,226866.682315
2538,155857.141933
2539,174778.768392
2540,145496.450693
2541,159557.726203
2542,126450.077657
2543,99424.6707856
2544,116048.33903
2545,99658.6880587
2546,107692.180053
2547,117666.876844
2548,131528.634217
2549,140247.391459
2550,395225.635939
2551,120423.071697
2552,102208.950378
2553,25764.647667
2554,79385.8832229
2555,89308.3742889
2556,81273.1987621
2557,89292.5140002
2558,114545.6496915
2559,100264.611916
2560,109156.142227
2561,104548.103393
2562,92458.8417268
2563,104191.258333
2564,153219.529465
2565,115220.433504
2566,112666.775477
2567,87149.1113078
2568,167239.936593
2569,180625.036079
2570,79565.6354148
2571,151019.558128
2572,156685.224643
2573,199743.133555
2574,174231.168313
2575,100431.041707
2576,109788.052598
2577,126687.142589
2578,63969.2085433
2579,45395.2331848
2580,96008.4406471
2581,66996.7446194
2582,121123.336239
2583,245845.947043
2584,152118.404131
2585,169294.279082
2586,214171.311817
2587,185793.805815
2588,142154.896511
2589,128532.84699
2590,189485.789316
2591,219646.827022
2592,191033.056402
2593,552953.314385
2594,154906.825582
2595,188073.906829
2596,295442.602602
2597,141995.922631
2598,269894.130427
2599,345610.095117
2600,209616.720428
2601,136829.037251
2602,42120.1895758
2603,66748.8304182
2604,76067.7020248
2605,20952.3505338
2606,117644.070055
2607,99010.4383116
2608,196062.532685
2609,142906.974561
2610,99969.5247391
2611,124330.034093
2612,147093.134359
2613,102981.481924
2614,91741.5191792
2615,127775.002276
2616,142189.798785
2617,179938.331444
2618,216712.760967
2619,189292.843741
2620,154248.50196
2621,139532.750457
2622,152232.905481
2623,216947.863188
2624,244963.299094
2625,243943.116754
2626,149836.238398
2627,154691.766788
2628,411967.447835
2629,470142.553788
2630,344424.954285
2631,420132.37378
2632,372604.059557
2633,283434.998099
2634,350703.348057
2635,136041.936579
2636,159537.566351
2637,146662.491494
2638,244656.74879
2639,177562.854718
2640,130663.09414
2641,61930.0777219
2642,170062.763958
2643,55063.209324
2644,98759.066129
2645,72570.5303875
2646,58083.7535466
2647,70282.5625171
2648,127575.86907
2649,120864.225263
2650,117242.825734
2651,95350.5004005
2652,351819.025809
2653,233983.357145
2654,208127.97743
2655,333728.552627
2656,312290.978117
2657,303155.503277
2658,251053.657091
2659,283525.464638
2660,291315.907909
2661,314715.59718
2662,324669.122637
2663,270562.196729
2664,257777.460233
2665,306370.372593
2666,273443.573492
2667,133504.730712
2668,154642.130275
2669,142836.665916
2670,273188.838304
2671,155951.029572
2672,167315.178622
2673,188771.945097
2674,194534.792491
2675,136962.219431
2676,163113.300924
2677,182634.137672
2678,249697.510294
2679,248305.378668
2680,259961.632174
2681,372808.877216
2682,305972.697866
2683,448220.564202
2684,278265.492537
2685,302309.388744
2686,224724.813285
2687,270665.776368
2688,203016.336657
2689,187816.244171
2690,366765.336094
2691,146635.224139
2692,120406.977367
2693,168489.290456
2694,124237.666858
2695,169651.551178
2696,156806.54845
2697,152501.737672
2698,162378.064254
2699,147849.71206
2700,121491.252053
2701,113640.268035
2702,59084.5042622
2703,93636.6866711
2704,123954.549823
2705,80516.2539221
2706,69998.3129103
2707,90924.5292627
2708,101891.800876
2709,90652.7473691
2710,93126.6769321
2711,391846.531741
2712,349094.083201
2713,145441.096444
2714,112424.367608
2715,135641.146536
2716,114278.680614
2717,119795.456912
2718,190862.916135
2719,128202.007247
2720,166863.469734
2721,96435.2102724
2722,133845.454629
2723,131685.347514
2724,88150.6112738
2725,99025.7275039
2726,116769.361042
2727,173638.920083
2728,149009.149237
2729,111422.134231
2730,116650.981244
2731,102897.118453
2732,94425.1084575
2733,145777.934138
2734,129920.384378
2735,106919.252823
2736,109853.300268
2737,86948.6802767
2738,91849.5289108
2739,135948.405049
2740,94105.1096508
2741,119544.7349
2742,130090.811423
2743,124456.235186
2744,134132.843086
2745,118700.786547
2746,104925.824119
2747,121662.030044
2748,92448.4754183
2749,104924.857075
2750,100102.121284
2751,101605.217805
2752,204281.411996
2753,140901.377129
2754,226640.656009
2755,93015.9084814
2756,80301.9426656
2757,35371.6257785
2758,49144.1121307
2759,119822.945713
2760,90912.7903071
2761,115096.456047
2762,109443.708907
2763,183524.561735
2764,131597.175842
2765,252458.007859
2766,125111.993946
2767,34227.1611185
2768,91034.03993
2769,89774.5487023
2770,127830.694336
2771,73832.0018914
2772,96515.2515753
2773,137748.793366
2774,113491.637152
2775,103200.153748
2776,102313.485199
2777,99479.777893
2778,93023.7082449
2779,82685.0067528
2780,78881.0036841
2781,73361.0655028
2782,55148.7718596
2783,80663.426445
2784,87995.6114513
2785,77975.2503207
2786,52575.5711151
2787,100502.616187
2788,40610.864386
2789,138482.705442
2790,56428.1057644
2791,56804.3980592
2792,46065.4556375
2793,132574.818122
2794,71289.7733939
2795,67596.0951809
2796,57824.0971549
2797,160517.92097
2798,83759.9458734
2799,77844.3689452
2800,27119.2548994
2801,91305.9296534
2802,92155.1773427
2803,131640.467365
2804,104883.775325
2805,71708.7455475
2806,25149.0527185
2807,146488.657911
2808,117428.217922
2809,102040.857364
2810,102976.82645
2811,135907.743481
2812,123882.228313
2813,104702.859076
2814,109787.515467
2815,66720.880582
2816,225968.3881
2817,126152.912122
2818,86957.2125894
2819,133275.253192
2820,125199.289167
2821,74538.1493871
2822,169455.925431
2823,297704.341754
2824,164455.402658
2825,132910.511219
2826,86739.4378175
2827,100081.719757
2828,188289.688734
2829,212467.102086
2830,198568.780157
2831,160482.347927
2832,203918.043892
2833,257624.231528
2834,181009.865327
2835,182545.623986
2836,159905.468386
2837,137678.91042
2838,111258.35103
2839,123701.205661
2840,174605.603585
2841,178549.706146
2842,198412.746707
2843,108937.062203
2844,144785.34125
2845,80324.4655512
2846,178700.032736
2847,164454.055609
2848,217997.531759
2849,170923.07541
2850,271894.952141
2851,191741.523749
2852,221662.879617
2853,201023.400318
2854,107280.81107
2855,180482.966208
2856,167200.454573
2857,153727.096103
2858,179600.246479
2859,71169.3666015
2860,97572.8106993
2861,100935.818031
2862,168520.225814
2863,105640.975577
2864,205162.263429
2865,112908.340631
2866,138106.485956
2867,49146.0503935
2868,45423.3581241
2869,99212.9706974
2870,108937.251949
2871,55887.119201
2872,26809.583564
2873,78529.4064911
2874,104579.385281
2875,98966.8135103
2876,140989.168105
2877,111048.702676
2878,135207.733968
2879,112393.012451
2880,47539.49019
2881,87502.7465934
2882,133487.957183
2883,133887.473185
2884,155026.08694
2885,128283.833171
2886,203337.978145
2887,77736.5331681
2888,101132.424274
2889,21526.4669388
2890,43562.825833
2891,85533.8240387
2892,46032.4203638
2893,53293.4731134
2894,34091.9124686
2895,243958.869656
2896,231347.405396
2897,173645.830114
2898,118024.151035
2899,193029.581533
2900,117520.561998
2901,188622.616428
2902,157319.116717
2903,279596.653532
2904,308711.829063
2905,144184.06495
2906,202557.968817
2907,64926.6315523
2908,89116.4040875
2909,116321.905991
2910,53691.4455941
2911,33003.9241867
2912,99231.7394856
2913,45250.5431597
2914,43925.171726
2915,56182.3869344
2916,46187.7008509
2917,138347.174595
2918,86263.9542775
2919,217590.67033
