time=3.316235605,thread=0,resp_time=106.40291341975309,throughput=53.97890527772606,queue_time=96.33081343209876,queue_size=345,calculating=0.03213643209876543,waiting=9.929981771604938,mainthread=0.10998178395061729,gets=162,sets=0
time=3.320532589,thread=11,resp_time=100.877955,throughput=55.6449208727176,queue_time=90.97186734131738,queue_size=351,calculating=0.024884964071856287,waiting=9.817993071856288,mainthread=0.06320962275449102,gets=167,sets=0
time=3.320637891,thread=12,resp_time=102.69081416860466,throughput=57.31093646770914,queue_time=93.19314424418604,queue_size=351,calculating=0.022104511627906977,waiting=9.422588209302324,mainthread=0.05297720348837209,gets=172,sets=0
time=3.320740593,thread=13,resp_time=104.78434168263473,throughput=55.6449208727176,queue_time=94.90837621556885,queue_size=351,calculating=0.022157826347305388,waiting=9.828831664670659,mainthread=0.02497597604790419,gets=167,sets=0
time=3.320863595,thread=14,resp_time=106.81015686746987,throughput=55.31171775371929,queue_time=97.1073654819277,queue_size=351,calculating=0.09650852409638555,waiting=9.576802837349398,mainthread=0.029480024096385542,gets=166,sets=0
time=3.321018398,thread=15,resp_time=99.73963420114941,throughput=57.97734270570576,queue_time=90.25626612068966,queue_size=351,calculating=0.10166177011494253,waiting=9.352774701149425,mainthread=0.0289316091954023,gets=174,sets=0
time=3.321145701,thread=16,resp_time=97.88199568253968,throughput=62.9753894906804,queue_time=89.27641748677249,queue_size=351,calculating=0.025057619047619047,waiting=8.535084783068784,mainthread=0.04543579365079366,gets=189,sets=0
time=3.321250703,thread=17,resp_time=104.06954612209302,throughput=57.31093646770914,queue_time=94.5684430639535,queue_size=351,calculating=0.025023127906976743,waiting=9.378689122093023,mainthread=0.09739080813953488,gets=172,sets=0
time=3.321405806,thread=18,resp_time=100.3806238306011,throughput=60.976170776690545,queue_time=91.44214807650273,queue_size=351,calculating=0.0898350655737705,waiting=8.76414831693989,mainthread=0.08449237158469947,gets=183,sets=0
time=3.321511108,thread=19,resp_time=97.47388455151514,throughput=54.97851463472098,queue_time=87.37834727878788,queue_size=351,calculating=0.027123581818181818,waiting=9.97936166060606,mainthread=0.0890520303030303,gets=165,sets=0
time=3.32164631,thread=20,resp_time=101.13524023428572,throughput=58.31054582470407,queue_time=91.70825708,queue_size=351,calculating=0.023726702857142856,waiting=9.33287674857143,mainthread=0.07037970285714286,gets=175,sets=0
time=3.321749612,thread=21,resp_time=102.2312094619883,throughput=56.977733348710835,queue_time=92.79602038011696,queue_size=351,calculating=0.054027304093567256,waiting=9.356791111111113,mainthread=0.02437066666666667,gets=171,sets=0
time=3.32833444,thread=22,resp_time=98.6967528306011,throughput=60.976170776690545,queue_time=89.68869646448087,queue_size=352,calculating=0.023570420765027324,waiting=8.854367010928963,mainthread=0.13011893442622952,gets=183,sets=0
time=3.328500144,thread=23,resp_time=102.50915585875707,throughput=58.97695206270069,queue_time=93.27910650847457,queue_size=352,calculating=0.02600670056497175,waiting=9.180251779661017,mainthread=0.023790870056497177,gets=177,sets=0
time=3.328595845,thread=24,resp_time=100.77070453246753,throughput=51.31328032573958,queue_time=90.10634601948053,queue_size=352,calculating=0.024606344155844156,waiting=10.521759551948051,mainthread=0.11799261688311688,gets=154,sets=0
time=3.328722148,thread=25,resp_time=104.37430895480226,throughput=58.97695206270069,queue_time=95.09047445762712,queue_size=352,calculating=0.03792046327683615,waiting=9.115609824858756,mainthread=0.130304209039548,gets=177,sets=0
time=3.328901251,thread=26,resp_time=102.8010342819149,throughput=62.64218637168209,queue_time=94.17536994680852,queue_size=349,calculating=0.052861707446808515,waiting=8.548789909574468,mainthread=0.024012718085106383,gets=188,sets=0
time=3.329205857,thread=27,resp_time=109.1540806993007,throughput=47.64804601675819,queue_time=97.74652425174826,queue_size=337,calculating=0.033619489510489514,waiting=11.256459930069932,mainthread=0.11747702797202797,gets=143,sets=0
time=3.330339379,thread=28,resp_time=105.61358878571428,throughput=51.31328032573958,queue_time=95.027715,queue_size=344,calculating=0.06710393506493506,waiting=10.488684201298701,mainthread=0.03008564935064935,gets=154,sets=0
time=3.330453282,thread=29,resp_time=105.14986942424242,throughput=54.97851463472098,queue_time=95.12877052727274,queue_size=340,calculating=0.020840424242424244,waiting=9.822530157575757,mainthread=0.17772831515151516,gets=165,sets=0
time=3.330552183,thread=30,resp_time=101.6345598292683,throughput=54.645311515722675,queue_time=91.63842056097562,queue_size=340,calculating=0.032154341463414636,waiting=9.939063091463415,mainthread=0.02492183536585366,gets=164,sets=0
time=3.330676386,thread=31,resp_time=103.29708795294118,throughput=56.64453022971253,queue_time=93.61782702352941,queue_size=344,calculating=0.024223941176470587,waiting=9.60168004117647,mainthread=0.053356947058823524,gets=170,sets=0
time=6.33121026,thread=0,resp_time=130.01043839636364,throughput=91.20848219408906,queue_time=119.03171282545455,queue_size=309,calculating=0.012226392727272727,waiting=10.946241356363636,mainthread=0.02025782181818182,gets=275,sets=0
time=6.331426464,thread=1,resp_time=129.9936599702602,throughput=89.21847894621803,queue_time=118.77273684386617,queue_size=321,calculating=0.01459431970260223,waiting=11.189099118959108,mainthread=0.017229687732342007,gets=269,sets=0
time=6.331987175,thread=2,resp_time=130.01044607777777,throughput=89.55014615419654,queue_time=118.82316993333333,queue_size=344,calculating=0.018785118518518516,waiting=11.146715040740741,mainthread=0.021775985185185184,gets=270,sets=0
time=6.332140378,thread=3,resp_time=130.0849742242647,throughput=90.21348057015355,queue_time=118.98594802941176,queue_size=350,calculating=0.012486261029411763,waiting=11.06734912867647,mainthread=0.019190805147058825,gets=272,sets=0
time=6.332289281,thread=4,resp_time=129.30225488028168,throughput=94.19348706589561,queue_time=118.67192060563382,queue_size=351,calculating=0.014933707746478873,waiting=10.595564964788734,mainthread=0.019835602112676057,gets=284,sets=0
time=6.332710889,thread=5,resp_time=131.05036300357145,throughput=92.86681823398159,queue_time=120.27054400357143,queue_size=352,calculating=0.013617396428571429,waiting=10.751324896428573,mainthread=0.014876707142857144,gets=280,sets=0
time=6.332855892,thread=6,resp_time=129.77825661867706,throughput=85.23847245047595,queue_time=118.03107984435798,queue_size=352,calculating=0.013385490272373542,waiting=11.71257025680934,mainthread=0.021221027237354088,gets=257,sets=0
time=6.338827408,thread=7,resp_time=129.9795453896552,throughput=96.18349031376665,queue_time=119.56678902068965,queue_size=352,calculating=0.015244110344827587,waiting=10.3774198,mainthread=0.020092458620689656,gets=290,sets=0
time=6.339011911,thread=8,resp_time=130.06440573913045,throughput=91.54014940206757,queue_time=119.13443511231884,queue_size=352,calculating=0.013027449275362318,waiting=10.903088916666666,mainthread=0.013854260869565219,gets=276,sets=0
time=6.339170714,thread=9,resp_time=129.15641955755396,throughput=92.20348381802458,queue_time=118.2929474028777,queue_size=352,calculating=0.019976615107913667,waiting=10.824693356115109,mainthread=0.01880218345323741,gets=278,sets=0
time=6.339312917,thread=10,resp_time=130.08336345454546,throughput=91.20848219408906,queue_time=119.11046232727273,queue_size=352,calculating=0.01436792,waiting=10.941913592727271,mainthread=0.016619614545454544,gets=275,sets=0
time=6.33947002,thread=11,resp_time=129.30466396644294,throughput=98.8368279775947,queue_time=119.17948978859062,queue_size=352,calculating=0.01569625167785235,waiting=10.09401349328859,mainthread=0.015464432885906041,gets=298,sets=0
time=6.339613823,thread=12,resp_time=129.66470357857142,throughput=92.86681823398159,queue_time=118.88857317499999,queue_size=352,calculating=0.02004614285714286,waiting=10.741212864285714,mainthread=0.014871396428571429,gets=280,sets=0
time=6.339757026,thread=13,resp_time=130.31733057142856,throughput=92.86681823398159,queue_time=119.53472506428571,queue_size=352,calculating=0.015484942857142858,waiting=10.747488728571428,mainthread=0.019631835714285714,gets=280,sets=0
time=6.339898429,thread=14,resp_time=129.7159977562724,throughput=92.53515102600308,queue_time=118.90393757706094,queue_size=352,calculating=0.025663555555555554,waiting=10.769026369175627,mainthread=0.01737025448028674,gets=279,sets=0
time=6.340042231,thread=15,resp_time=128.82651315384615,throughput=94.85682148185262,queue_time=118.27688762237761,queue_size=352,calculating=0.013057608391608392,waiting=10.521424601398602,mainthread=0.015143321678321678,gets=286,sets=0
time=6.340349337,thread=16,resp_time=129.6535326993007,throughput=94.85682148185262,queue_time=119.09587733566433,queue_size=352,calculating=0.015460101398601399,waiting=10.523322195804196,mainthread=0.018873066433566434,gets=286,sets=0
time=6.34049764,thread=17,resp_time=131.35952746240602,throughput=88.2234773222825,queue_time=120.01097289473684,queue_size=352,calculating=0.019031195488721807,waiting=11.310333560150376,mainthread=0.019189812030075186,gets=266,sets=0
time=6.340640143,thread=18,resp_time=130.32205773992675,throughput=90.54514777813205,queue_time=119.2675786043956,queue_size=352,calculating=0.014533992673992675,waiting=11.023104908424909,mainthread=0.01684023443223443,gets=273,sets=0
time=6.340809546,thread=19,resp_time=129.83500724542125,throughput=90.54514777813205,queue_time=118.7767295054945,queue_size=352,calculating=0.018720527472527473,waiting=11.019788725274726,mainthread=0.01976848717948718,gets=273,sets=0
time=6.340953449,thread=20,resp_time=129.80135684892088,throughput=92.20348381802458,queue_time=118.94709642446043,queue_size=352,calculating=0.01357726618705036,waiting=10.82594009352518,mainthread=0.014743064748201438,gets=278,sets=0
time=6.341087652,thread=21,resp_time=130.26412489694656,throughput=86.89680849036849,queue_time=118.74556461068701,queue_size=352,calculating=0.01940454580152672,waiting=11.483461190839694,mainthread=0.015694549618320612,gets=262,sets=0
time=6.341223554,thread=22,resp_time=129.5532905075188,throughput=88.2234773222825,queue_time=118.21236722180451,queue_size=352,calculating=0.016824804511278196,waiting=11.306622556390977,mainthread=0.017475924812030075,gets=266,sets=0
time=6.341395758,thread=23,resp_time=129.4819370996441,throughput=93.1984854419601,queue_time=118.73727501779359,queue_size=352,calculating=0.015497807829181495,waiting=10.708248551601423,mainthread=0.020915722419928826,gets=281,sets=0
time=6.34153556,thread=24,resp_time=130.52880756015037,throughput=88.2234773222825,queue_time=119.18257219172932,queue_size=352,calculating=0.015398815789473686,waiting=11.317055109022556,mainthread=0.013781443609022557,gets=266,sets=0
time=6.347912684,thread=25,resp_time=129.83673588095238,throughput=97.51015914568067,queue_time=119.52509752380952,queue_size=335,calculating=0.014923401360544217,waiting=10.277988727891156,mainthread=0.01872622789115646,gets=294,sets=0
time=6.348066487,thread=26,resp_time=129.26364610958905,throughput=96.84682472972366,queue_time=118.877417,queue_size=334,calculating=0.016072931506849315,waiting=10.355630571917807,mainthread=0.014525606164383562,gets=292,sets=0
time=6.34820579,thread=27,resp_time=129.87492413090908,throughput=91.20848219408906,queue_time=118.85206352363637,queue_size=334,calculating=0.016320298181818182,waiting=10.990350923636363,mainthread=0.016189385454545454,gets=275,sets=0
time=6.348342593,thread=28,resp_time=130.1732720110701,throughput=89.88181336217504,queue_time=119.02388094833948,queue_size=334,calculating=0.01494239114391144,waiting=11.106999081180811,mainthread=0.02744959040590406,gets=271,sets=0
time=6.348478995,thread=29,resp_time=130.57098975177306,throughput=93.5301526499386,queue_time=119.86163491134752,queue_size=334,calculating=0.01349777304964539,waiting=10.669433829787234,mainthread=0.026423237588652483,gets=282,sets=0
time=6.348613798,thread=30,resp_time=130.65983006390977,throughput=88.2234773222825,queue_time=119.2727845112782,queue_size=334,calculating=0.013838627819548872,waiting=11.311780195488721,mainthread=0.06142672932330827,gets=266,sets=0
time=6.3487467,thread=31,resp_time=130.71075230855018,throughput=89.21847894621803,queue_time=119.49440401486989,queue_size=334,calculating=0.013142271375464684,waiting=11.18418634944238,mainthread=0.01901967286245353,gets=269,sets=0
time=9.349144172,thread=0,resp_time=129.59153524468084,throughput=93.44066071649969,queue_time=118.89011321631205,queue_size=352,calculating=0.01203145390070922,waiting=10.675755890070922,mainthread=0.013634684397163121,gets=282,sets=0
time=9.349325175,thread=1,resp_time=131.15455594676806,throughput=87.14501336326036,queue_time=119.68088897718631,queue_size=352,calculating=0.013271733840304183,waiting=11.444888836501901,mainthread=0.015506399239543726,gets=263,sets=0
time=9.349495779,thread=2,resp_time=131.11606543346008,throughput=87.14501336326036,queue_time=119.64212548288972,queue_size=352,calculating=0.013382015209125474,waiting=11.443756091254752,mainthread=0.01680184410646388,gets=263,sets=0
time=9.349623681,thread=3,resp_time=130.38312705860807,throughput=90.45851197022843,queue_time=119.32287047985348,queue_size=352,calculating=0.015390087912087912,waiting=11.026799113553114,mainthread=0.018067377289377292,gets=273,sets=0
time=9.349761684,thread=4,resp_time=128.42851164548495,throughput=99.07360834834542,queue_time=118.3348480535117,queue_size=352,calculating=0.013647408026755853,waiting=10.064265387959866,mainthread=0.015750795986622074,gets=299,sets=0
time=9.350051289,thread=5,resp_time=131.1787849011407,throughput=87.14501336326036,queue_time=119.70142969961977,queue_size=352,calculating=0.013021551330798478,waiting=11.449584319391635,mainthread=0.014749330798479088,gets=263,sets=0
time=9.350181692,thread=6,resp_time=128.74092695221842,throughput=97.08550918416458,queue_time=118.43892480546076,queue_size=352,calculating=0.014692778156996586,waiting=10.271480730375426,mainthread=0.015828638225255973,gets=293,sets=0
time=9.350291394,thread=7,resp_time=131.18970434509802,throughput=84.4942144776859,queue_time=119.35854749411764,queue_size=352,calculating=0.012871623529411765,waiting=11.803377462745098,mainthread=0.014907764705882353,gets=255,sets=0
time=9.350404496,thread=8,resp_time=130.30831108727273,throughput=91.12121169162205,queue_time=119.33216555636365,queue_size=352,calculating=0.010015858181818181,waiting=10.947617687272727,mainthread=0.018511985454545455,gets=275,sets=0
time=9.350555399,thread=9,resp_time=130.30602744565218,throughput=91.45256155231885,queue_time=119.3574640978261,queue_size=352,calculating=0.01472820652173913,waiting=10.905856706521739,mainthread=0.027978434782608697,gets=276,sets=0
time=9.350675901,thread=10,resp_time=129.6165862919708,throughput=90.78986183092523,queue_time=118.60580237226277,queue_size=352,calculating=0.015185682481751825,waiting=10.98153555109489,mainthread=0.014062686131386861,gets=274,sets=0
time=9.350841705,thread=11,resp_time=130.52734346296296,throughput=89.464462388138,queue_time=119.35850400740742,queue_size=352,calculating=0.011430237037037038,waiting=11.141685981481482,mainthread=0.015723237037037038,gets=270,sets=0
time=9.35111391,thread=12,resp_time=129.31301594773518,throughput=95.09741001998374,queue_time=118.80376166550523,queue_size=352,calculating=0.012583170731707317,waiting=10.478478797909407,mainthread=0.018192313588850175,gets=287,sets=0
time=9.351231912,thread=13,resp_time=130.9800923097015,throughput=88.8017626667444,queue_time=119.71805639179105,queue_size=352,calculating=0.01783285447761194,waiting=11.225876194029851,mainthread=0.018326869402985075,gets=268,sets=0
time=9.351354915,thread=14,resp_time=129.0664659413793,throughput=96.09145960207415,queue_time=118.65445646206896,queue_size=352,calculating=0.012028144827586207,waiting=10.384008268965518,mainthread=0.01597306551724138,gets=290,sets=0
time=9.351491717,thread=15,resp_time=129.82215744680852,throughput=93.44066071649969,queue_time=119.11171608865247,queue_size=352,calculating=0.014114833333333333,waiting=10.67777120212766,mainthread=0.018555322695035462,gets=282,sets=0
time=9.351597619,thread=16,resp_time=130.32071988929889,throughput=89.79581224883482,queue_time=119.18611620295202,queue_size=352,calculating=0.011653760147601475,waiting=11.10571898892989,mainthread=0.017230937269372696,gets=271,sets=0
time=9.351716722,thread=17,resp_time=130.47634080714286,throughput=92.77796099510608,queue_time=119.69213491785715,queue_size=352,calculating=0.014254214285714287,waiting=10.753567782142857,mainthread=0.016383892857142857,gets=280,sets=0
time=9.351820424,thread=18,resp_time=129.52658793262412,throughput=93.44066071649969,queue_time=118.82448114184398,queue_size=352,calculating=0.039994734042553194,waiting=10.644988659574468,mainthread=0.017123397163120568,gets=282,sets=0
time=9.351925026,thread=19,resp_time=129.52036527719298,throughput=94.43471029859012,queue_time=118.92868269473684,queue_size=352,calculating=0.012409045614035087,waiting=10.561088245614036,mainthread=0.018185291228070173,gets=285,sets=0
time=9.352185931,thread=20,resp_time=130.13888167032968,throughput=90.45851197022843,queue_time=119.07538622344323,queue_size=352,calculating=0.011373135531135531,waiting=11.034772168498169,mainthread=0.01735014285714286,gets=273,sets=0
time=9.352295233,thread=21,resp_time=131.51213388715954,throughput=85.15691419907951,queue_time=119.76974047859922,queue_size=352,calculating=0.014999494163424124,waiting=11.711613848249028,mainthread=0.01578006614785992,gets=257,sets=0
time=9.352445136,thread=22,resp_time=129.05411735958904,throughput=96.75415932346777,queue_time=118.71695290753424,queue_size=352,calculating=0.014267075342465754,waiting=10.30830431849315,mainthread=0.014593058219178081,gets=292,sets=0
time=9.352555938,thread=23,resp_time=130.13048025,throughput=90.12716210953162,queue_time=119.02610540441177,queue_size=352,calculating=0.013198779411764706,waiting=11.067299882352941,mainthread=0.023876183823529414,gets=272,sets=0
time=9.352772042,thread=24,resp_time=131.09235398084292,throughput=86.48231364186674,queue_time=119.53013057471264,queue_size=352,calculating=0.012396816091954022,waiting=11.533524750957854,mainthread=0.01630183908045977,gets=261,sets=0
time=9.352929545,thread=25,resp_time=128.706002366782,throughput=95.76010974137735,queue_time=118.3119627716263,queue_size=352,calculating=0.009378401384083045,waiting=10.36685737716263,mainthread=0.017803816608996537,gets=289,sets=0
time=9.353051148,thread=26,resp_time=129.52382851228072,throughput=94.43471029859012,queue_time=118.99082848421052,queue_size=352,calculating=0.014270463157894738,waiting=10.501115866666668,mainthread=0.017613698245614037,gets=285,sets=0
time=9.35319775,thread=27,resp_time=129.34058244444444,throughput=95.42875988068054,queue_time=118.91294521875,queue_size=352,calculating=0.01765413888888889,waiting=10.392930315972222,mainthread=0.01705277083333333,gets=288,sets=0
time=9.353305353,thread=28,resp_time=131.09432218461538,throughput=86.15096378116993,queue_time=119.54769639615385,queue_size=352,calculating=0.012687176923076922,waiting=11.51737715,mainthread=0.01656146153846154,gets=260,sets=0
time=9.353427755,thread=29,resp_time=128.79159920477815,throughput=97.08550918416458,queue_time=118.54718011604096,queue_size=352,calculating=0.01588082252559727,waiting=10.213205539249147,mainthread=0.015332726962457337,gets=293,sets=0
time=9.353558757,thread=30,resp_time=131.02004575094338,throughput=87.80771308465397,queue_time=119.68842483018868,queue_size=352,calculating=0.017524101886792456,waiting=11.29958701509434,mainthread=0.014509803773584904,gets=265,sets=0
time=9.35370316,thread=31,resp_time=130.18800845756456,throughput=89.79581224883482,queue_time=119.11322840590405,queue_size=352,calculating=0.025068774907749076,waiting=11.035472970479704,mainthread=0.01423830627306273,gets=271,sets=0
time=12.354112431,thread=0,resp_time=129.30941714963504,throughput=91.18253083117061,queue_time=118.35155359854014,queue_size=352,calculating=0.01561311313868613,waiting=10.926634094890511,mainthread=0.015616343065693431,gets=274,sets=0
time=12.354263834,thread=1,resp_time=130.51334013454547,throughput=91.51531379040847,queue_time=119.59705758909091,queue_size=352,calculating=0.013940269090909091,waiting=10.886229978181818,mainthread=0.016112298181818183,gets=275,sets=0
time=12.354391436,thread=2,resp_time=131.4952312972973,throughput=86.19078644260289,queue_time=119.90451201158301,queue_size=352,calculating=0.01853281467181467,waiting=11.557635606177605,mainthread=0.014550864864864866,gets=259,sets=0
time=12.354531339,thread=3,resp_time=130.06612268498168,throughput=90.84974787193276,queue_time=119.06982345054945,queue_size=352,calculating=0.01713331868131868,waiting=10.961843289377288,mainthread=0.017322626373626377,gets=273,sets=0
time=12.354646841,thread=4,resp_time=129.55849122064058,throughput=93.51201154583556,queue_time=118.87519193594306,queue_size=352,calculating=0.01399244128113879,waiting=10.65354106049822,mainthread=0.015765782918149465,gets=281,sets=0
time=12.354763243,thread=5,resp_time=130.29008695698926,throughput=92.84644562735986,queue_time=119.53167231899641,queue_size=352,calculating=0.014374820788530465,waiting=10.72805923655914,mainthread=0.01598058064516129,gets=279,sets=0
time=12.354901346,thread=6,resp_time=128.77123998601397,throughput=95.1759263420248,queue_time=118.27629387412587,queue_size=352,calculating=0.015389115384615385,waiting=10.466024933566434,mainthread=0.013532062937062937,gets=286,sets=0
time=12.355083649,thread=7,resp_time=132.051624,throughput=84.52687164641364,queue_time=120.22775104330708,queue_size=352,calculating=0.01653692125984252,waiting=11.793246377952757,mainthread=0.014089657480314962,gets=254,sets=0
time=12.355203052,thread=8,resp_time=130.66922765555557,throughput=89.85139899421922,queue_time=119.55462664814814,queue_size=352,calculating=0.01317097037037037,waiting=11.084900092592592,mainthread=0.016529944444444444,gets=270,sets=0
time=12.355318454,thread=9,resp_time=129.49197264727272,throughput=91.51531379040847,queue_time=118.57400059636363,queue_size=352,calculating=0.017669807272727274,waiting=10.883601905454546,mainthread=0.01670033818181818,gets=275,sets=0
time=12.355464157,thread=10,resp_time=129.19764910069443,throughput=95.8414922605005,queue_time=118.76840692708333,queue_size=352,calculating=0.011315128472222222,waiting=10.400778065972222,mainthread=0.01714897916666667,gets=288,sets=0
time=12.355596159,thread=11,resp_time=130.36011406766917,throughput=88.52026715726782,queue_time=119.07154369924812,queue_size=352,calculating=0.014817973684210527,waiting=11.258901345864661,mainthread=0.01485104887218045,gets=266,sets=0
time=12.355716762,thread=12,resp_time=129.69827903942652,throughput=92.84644562735986,queue_time=118.9378998530466,queue_size=352,calculating=0.014422516129032257,waiting=10.729533792114696,mainthread=0.01642287813620072,gets=279,sets=0
time=12.355814964,thread=13,resp_time=131.32017256226413,throughput=88.18748419802998,queue_time=119.98393358113206,queue_size=352,calculating=0.012516460377358492,waiting=11.309407173584907,mainthread=0.01431534716981132,gets=265,sets=0
time=12.356535778,thread=14,resp_time=129.0768244876325,throughput=94.17757746431126,queue_time=118.47517828621908,queue_size=352,calculating=0.01563808480565371,waiting=10.56914486572438,mainthread=0.016863250883392227,gets=283,sets=0
time=12.35665868,thread=15,resp_time=129.67735563829788,throughput=93.84479450507341,queue_time=119.0332915,queue_size=352,calculating=0.015208106382978724,waiting=10.613392280141843,mainthread=0.015463751773049646,gets=282,sets=0
time=12.357106789,thread=16,resp_time=129.73192995470384,throughput=95.50870930126266,queue_time=119.27658683275261,queue_size=352,calculating=0.015394386759581881,waiting=10.425444292682927,mainthread=0.014504442508710802,gets=287,sets=0
time=12.357264692,thread=17,resp_time=130.01788590774908,throughput=90.18418195345707,queue_time=118.95102816236162,queue_size=352,calculating=0.01739740959409594,waiting=11.033251881918819,mainthread=0.016208453874538745,gets=271,sets=0
time=12.363097405,thread=18,resp_time=131.11558433211678,throughput=91.18253083117061,queue_time=120.09991967153285,queue_size=352,calculating=0.013354649635036495,waiting=10.985509328467153,mainthread=0.016800682481751823,gets=276,sets=0
time=12.363225408,thread=19,resp_time=130.17920044525547,throughput=91.18253083117061,queue_time=119.16523401459854,queue_size=352,calculating=0.0159152700729927,waiting=10.981219120437956,mainthread=0.0168320401459854,gets=274,sets=0
time=12.36333881,thread=20,resp_time=130.82304261654136,throughput=88.52026715726782,queue_time=119.47267142105264,queue_size=352,calculating=0.014237124060150376,waiting=11.32076122556391,mainthread=0.015372845864661654,gets=266,sets=0
time=12.363448812,thread=21,resp_time=131.08122425563909,throughput=88.52026715726782,queue_time=119.73120910150377,queue_size=352,calculating=0.01346116917293233,waiting=11.31927020300752,mainthread=0.017283781954887216,gets=266,sets=0
time=12.363563814,thread=22,resp_time=129.5037484911032,throughput=93.51201154583556,queue_time=118.76524419572954,queue_size=352,calculating=0.01283408540925267,waiting=10.709529665480428,mainthread=0.016140544483985764,gets=281,sets=0
time=12.363691117,thread=23,resp_time=130.29051726855124,throughput=94.17757746431126,queue_time=119.63176506007068,queue_size=352,calculating=0.012351494699646642,waiting=10.632421989399294,mainthread=0.013978724381625441,gets=283,sets=0
time=12.363797319,thread=24,resp_time=130.62821100729929,throughput=91.18253083117061,queue_time=119.60786267883212,queue_size=352,calculating=0.01320282481751825,waiting=10.989269952554745,mainthread=0.01787555109489051,gets=274,sets=0
time=12.363909321,thread=25,resp_time=129.15939681292517,throughput=97.8381900159276,queue_time=118.8931392414966,queue_size=352,calculating=0.015260520408163265,waiting=10.235171214285714,mainthread=0.015825836734693878,gets=294,sets=0
time=12.364027723,thread=26,resp_time=130.2742535266904,throughput=93.51201154583556,queue_time=119.53635851245552,queue_size=352,calculating=0.014769690391459075,waiting=10.708772007117437,mainthread=0.014353316725978648,gets=281,sets=0
time=12.364175826,thread=27,resp_time=129.82957121201414,throughput=94.17757746431126,queue_time=119.15805376325089,queue_size=352,calculating=0.016632802120141343,waiting=10.635484307420494,mainthread=0.019400339222614842,gets=283,sets=0
time=12.364291028,thread=28,resp_time=130.36509980882352,throughput=90.51696491269492,queue_time=119.26737251102941,queue_size=352,calculating=0.017047415441176474,waiting=11.065863768382354,mainthread=0.014816113970588235,gets=272,sets=0
time=12.364408031,thread=29,resp_time=129.42185253310106,throughput=95.50870930126266,queue_time=118.90623402090593,queue_size=352,calculating=0.014888073170731708,waiting=10.483211634146341,mainthread=0.017518804878048782,gets=287,sets=0
time=12.364543033,thread=30,resp_time=130.63661005474452,throughput=91.18253083117061,queue_time=119.62036691605839,queue_size=352,calculating=0.014397003649635037,waiting=10.986715894160584,mainthread=0.015130240875912408,gets=274,sets=0
time=12.364649035,thread=31,resp_time=130.60844110305342,throughput=87.18913532031642,queue_time=119.09183916793893,queue_size=352,calculating=0.04598409160305344,waiting=11.455582041984734,mainthread=0.015035801526717558,gets=262,sets=0
time=15.365152607,thread=0,resp_time=129.94089538434164,throughput=93.3227016790488,queue_time=119.19763909252669,queue_size=352,calculating=0.027167071174377222,waiting=10.699045494661922,mainthread=0.017043725978647686,gets=281,sets=0
time=15.36531421,thread=1,resp_time=130.45119805776173,throughput=91.9942646444716,queue_time=119.55366800722022,queue_size=352,calculating=0.011623667870036101,waiting=10.869200646209388,mainthread=0.016705736462093865,gets=277,sets=0
